piece	div1_nom	div1_num	div2_nom	div2_num	pos	id	nom	texte	didascalie
PHÈDRE, TRAGÉDIE	ACTE I	1	SCÈNE V	5	67	OENONE	OENONE	<l id="337">Madame, je cessais de vous presser de vivre.</l><l id="338">Déjà même au tombeau je songeais à vous suivre.</l><l id="339">Pour vous en détourner je n'avais plus de voix.</l><l id="340">Mais ce nouveau malheur vous prescrit d'autres lois. </l><l id="341">Votre fortune change et prend une autre face.</l><l id="342">Le roi n'est plus, Madame, il faut prendre sa place.</l><l id="343">Sa mort vous laisse un fils à qui vous vous devez,</l><l id="344">Esclave, s'il vous perd, et roi, si vous vivez.</l><l id="345">Sur qui dans son malheur voulez-vous qu'il s'appuie ? </l><l id="346">Ses larmes n'auront plus de main qui les essuie.</l><l id="347">Et ses cris innocents portés jusques aux dieux,</l><l id="348">Iront contre sa mère irriter ses aïeux.</l><l id="349">Vivez, vous n'avez plus de reproche à vous faire.</l><l id="350">Votre flamme devient une flamme ordinaire. </l><l id="351">Thésée en expirant vient de rompre les noeuds,</l><l id="352">Qui faisaient tout le crime et l'horreur de vos feux.</l><l id="353">Hippolyte pour vous devient moins redoutable,</l><l id="354">Et vous pouvez le voir sans vous rendre coupable.</l><l id="355">Peut-être convaincu de votre aversion</l><l id="356">Il va donner un chef à la sédition.</l><l id="357">Détrompez son erreur, fléchissez son courage.</l><l id="358">Roi de ces bords heureux, Trézène est son partage,</l><l id="359">Mais il sait que les lois donnent à votre fils</l><l id="360">Les superbes remparts que Minerve a bâtis. </l><l id="361">Vous avez l'un et l'autre une juste ennemie.</l><l id="362">Unissez-vous tous deux pour combattre Aricie.</l>	
PHÈDRE, TRAGÉDIE	ACTE I	1	SCÈNE V	5	68	PHÈDRE	PHÈDRE	<l id="363">Hé bien ! À tes conseils je me laisse entraîner.</l><l id="364">Vivons, si vers la vie on peut me ramener,</l><l id="365">Et si l'amour d'un fils en ce moment funeste, </l><l id="366">De mes faibles esprits peut ranimer le reste.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	69	ARICIE	ARICIE	<l id="367">Hippolyte demande à me voir en ce lieu ?</l><l id="368">Hippolyte me cherche, et veut me dire adieu ?</l><l id="369">Ismène, dis-tu vrai ? N'es-tu point abusée ?</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	70	ISMÈNE	ISMÈNE	<l id="370">C'est le premier effet de la mort de Thésée. </l><l id="371">Préparez-vous, Madame, à voir de tous côtés</l><l id="372">Voler vers vous les coeurs par Thésée écartés.</l><l id="373">Aricie à la fin de son sort est maîtresse,</l><l id="374">Et bientôt à ses pieds verra toute la Grèce.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	71	ARICIE	ARICIE	<l id="375">Ce n'est donc point, Ismène, un bruit mal affermi ? </l><l id="376">Je cesse d'être esclave, et n'ai plus d'ennemi ?</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	72	ISMÈNE	ISMÈNE	<l id="377">Non, Madame, les dieux ne vous sont plus contraires,</l><l id="378">Et Thésée a rejoint les mânes de vos frères.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	73	ARICIE	ARICIE	<l id="379">Dit-on quelle aventure a terminé ses jours ?</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	74	ISMÈNE	ISMÈNE	<l id="380">On sème de sa mort d'incroyables discours. </l><l id="381">On dit que ravisseur d'une amante nouvelle</l><l id="382">Les flots ont englouti cet époux infidèle.</l><l id="383">On dit même, et ce bruit est partout répandu,</l><l id="384">Qu'avec Pirithoüs aux Enfers descendu</l><l id="385">Il a vu le Cocyte et les rivages sombres, </l><l id="386">Et s'est montré vivant aux infernales ombres ;</l><l id="387">Mais qu'il n'a pu sortir de ce triste séjour,</l><l id="388">Et repasser les bords, qu'on passe sans retour.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	75	ARICIE	ARICIE	<l id="389">Croirai-je qu'un mortel avant sa dernière heure</l><l id="390">Peut pénétrer des morts la profonde demeure ? </l><l id="391">Quel charme l'attirait sur ces bords redoutés ?</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	76	ISMÈNE	ISMÈNE	<l id="392">Thésée est mort, Madame, et vous seule en doutez.</l><l id="393">Athènes en gémit, Trézène en est instruite,</l><l id="394">Et déjà pour son roi reconnaît Hippolyte.</l><l id="395">Phèdre dans ce palais tremblante pour son fils, </l><l id="396">De ses amis troublés demande les avis.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	77	ARICIE	ARICIE	<l id="397">Et tu crois que pour moi plus humain que son père</l><l id="398">Hippolyte rendra ma chaîne plus légère ?</l><l id="399" part="i">Qu'il plaindra mes malheurs ?</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	78	ISMÈNE	ISMÈNE	<l id="399" part="f">Madame, je le crois.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	79	ARICIE	ARICIE	<l id="400">L'insensible Hippolyte est-il connu de toi ? </l><l id="401">Sur quel frivole espoir penses-tu qu'il me plaigne,</l><l id="402">Et respecte en moi seule un sexe qu'il dédaigne ?</l><l id="403">Tu vois depuis quel temps il évite nos pas,</l><l id="404">Et cherche tous les lieux où nous ne sommes pas.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	80	ISMÈNE	ISMÈNE	<l id="405">Je sais de ses froideurs tout ce que l'on récite. </l><l id="406">Mais j'ai vu près de vous ce superbe Hippolyte.</l><l id="407">Et même, en le voyant, le bruit de sa fierté</l><l id="408">A redoublé pour lui ma curiosité.</l><l id="409">Sa présence à ce bruit n'a point paru répondre.</l><l id="410">Dès vos premiers regards je l'ai vu se confondre. </l><l id="411">Ses yeux, qui vainement voulaient vous éviter,</l><l id="412">Déjà pleins de langueur ne pouvaient vous quitter.</l><l id="413">Le nom d'amant peut-être offense son courage.</l><l id="414">Mais il en a les yeux, s'il n'en a le langage.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	81	ARICIE	ARICIE	<l id="415">Que mon coeur, chère Ismène, écoute avidement</l><l id="416">Un discours, qui peut-être a peu de fondement !</l><l id="417">Ô toi ! Qui me connais, te semblait-il croyable</l><l id="418">Que le triste jouet d'un sort impitoyable,</l><l id="419">Un coeur toujours nourri d'amertume et de pleurs,</l><l id="420">Dût connaître l'amour, et ses folles douleurs ? </l><l id="421">Reste du sang d'un roi, noble fils de la Terre,</l><l id="422">Je suis seule échappée aux fureurs de la guerre,</l><l id="423">J'ai perdu dans la fleur de leur jeune saison</l><l id="424">Six frères, quel espoir d'une illustre maison !</l><l id="425">Le fer moissonna tout, et la terre humectée</l><l id="426">But à regret le sang des neveux d'Erechthée.</l><l id="427">Tu sais depuis leur mort quelle sévère loi</l><l id="428">Défend à tous les Grecs de soupirer pour moi.</l><l id="429">On craint que de la soeur les flammes téméraires</l><l id="430">Ne raniment un jour la cendre de ses frères. </l><l id="431">Mais tu sais bien aussi de quel oeil dédaigneux</l><l id="432">Je regardais ce soin d'un vainqueur soupçonneux.</l><l id="433">Tu sais que de tout temps à l'amour opposée,</l><l id="434">Je rendais souvent grâce à l'injuste Thésée</l><l id="435">Dont l'heureuse rigueur secondait mes mépris. </l><l id="436">Mes yeux alors, mes yeux n'avaient pas vu son fils.</l><l id="437">Non que par les yeux seuls lâchement enchantée</l><l id="438">J'aime en lui sa beauté, sa grâce tant vantée,</l><l id="439">Présents dont la nature a voulu l'honorer,</l><l id="440">Qu'il méprise lui-même, et qu'il semble ignorer. </l><l id="441">J'aime, je prise en lui de plus nobles richesses,</l><l id="442">Les vertus de son père, et non point les faiblesses.</l><l id="443">J'aime, je l'avouerai, cet orgueil généreux</l><l id="444">Qui jamais n'a fléchi sous le joug amoureux.</l><l id="445">Phèdre en vain s'honorait des soupirs de Thésée. </l><l id="446">Pour moi, je suis plus fière, et fuis la gloire aisée</l><l id="447">D'arracher un hommage à mille autres offert,</l><l id="448">Et d'entrer dans un coeur de toutes parts ouvert.</l><l id="449">Mais de faire fléchir un courage inflexible,</l><l id="450">De porter la douleur dans une âme insensible, </l><l id="451">D'enchaîner un captif de ses fers étonné,</l><l id="452">Contre un joug qui lui plaît vainement mutiné :</l><l id="453">C'est là ce que je veux, c'est là ce qui m'irrite.</l><l id="454">Hercule à désarmer coûtait moins qu'Hippolyte,</l><l id="455">Et vaincu plus souvent, et plutôt surmonté</l><l id="456">Préparait moins de gloire aux yeux qui l'ont dompté.</l><l id="457">Mais, chère Ismène, hélas ! Quelle est mon imprudence !</l><l id="458">On ne m'opposera que trop de résistance.</l><l id="459">Tu m'entendras peut-être, humble dans mon ennui,</l><l id="460">Gémir du même orgueil que j'admire aujourd'hui. </l><l id="461">Hippolyte aimerait ? Par quel bonheur extrême</l><l id="462" part="i">Aurais-je pu fléchir...</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE PREMIÈRE	6	82	ISMÈNE	ISMÈNE	<l id="462" part="f">Vous l'entendrez lui-même,</l><l id="463" part="i">Il vient à vous.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	83	HIPPOLYTE	HIPPOLYTE	<l id="463" part="f">Madame, avant que de partir,</l><l id="464">J'ai cru de votre sort vous devoir avertir.</l><l id="465">Mon père ne vit plus. Ma juste défiance</l><l id="466">Présageait les raisons de sa trop longue absence.</l><l id="467">La mort seule bornant ses travaux éclatants</l><l id="468">Pouvait à l'univers le cacher si longtemps.</l><l id="469">Les dieux livrent enfin à la Parque homicide</l><l id="470">L'ami, le compagnon, le successeur d'Alcide. </l><l id="471">Je crois que votre haine, épargnant ses vertus,</l><l id="472">Écoute sans regret ces noms qui lui sont dûs.</l><l id="473">Un espoir adoucit ma tristesse mortelle.</l><l id="474">Je puis vous affranchir d'une austère tutelle.</l><l id="475">Je révoque des lois dont j'ai plaint la rigueur, </l><l id="476">Vous pouvez disposer de vous, de votre coeur.</l><l id="477">Et dans cette Trézène aujourd'hui mon partage,</l><l id="478">De mon aïeul Pitthée autrefois l'héritage,</l><l id="479">Qui m'a sans balancer reconnu pour son roi,</l><l id="480">Je vous laisse aussi libre, et plus libre que moi. </l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	84	ARICIE	ARICIE	<l id="481">Modérez des bontés, dont l'excès m'embarrasse.</l><l id="482">D'un soin si généreux honorer ma disgrâce,</l><l id="483">Seigneur, c'est me ranger, plus que vous ne pensez,</l><l id="484">Sous ces austères lois, dont vous me dispensez.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	85	HIPPOLYTE	HIPPOLYTE	<l id="485">Du choix d'un successeur Athènes incertaine</l><l id="486">Parle de vous, me nomme, et le fils de la reine.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	86	ARICIE	ARICIE	<l id="487" part="i">De moi, Seigneur ?</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	87	HIPPOLYTE	HIPPOLYTE	<l id="487" part="f">Je sais, sans vouloir me flatter,</l><l id="488">Qu'une superbe loi semble me rejeter.</l><l id="489">La Grèce me reproche une mère étrangère.</l><l id="490">Mais si pour concurrent je n'avais que mon frère, </l><l id="491">Madame, j'ai sur lui de véritables droits</l><l id="492">Que je saurais sauver du caprice des lois.</l><l id="493">Un frein plus légitime arrête mon audace.</l><l id="494">Je vous cède, ou plutôt je vous rends une place,</l><l id="495">Un sceptre, que jadis vos aïeux ont reçu</l><l id="496">De ce fameux mortel que la Terre a conçu.</l><l id="497">L'adoption le mit entre les mains d'Égée.</l><l id="498">Athènes par mon père accrue, et protégée</l><l id="499">Reconnut avec joie un roi si généreux,</l><l id="500">Et laissa dans l'oubli vos frères malheureux. </l><l id="501">Athènes dans ses murs maintenant vous rappelle.</l><l id="502">Assez elle a gémi d'une longue querelle,</l><l id="503">Assez dans ses sillons votre sang englouti</l><l id="504">A fait fumer le champ dont il était sorti.</l><l id="505">Trézène m'obéit. Les campagnes de Crète</l><l id="506">Offrent au fils de Phèdre une riche retraite.</l><l id="507">L'Attique est votre bien. Je pars, et vais pour vous</l><l id="508">Réunir tous les voeux partagés entre nous.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	88	ARICIE	ARICIE	<l id="509">De tout ce que j'entends étonnée et confuse</l><l id="510">Je crains presque, je crains qu'un songe ne m'abuse. </l><l id="511">Veillé-je ? Puis-je croire un semblable dessein ?</l><l id="512">Quel dieu, Seigneur, quel dieu l'a mis dans votre sein ?</l><l id="513">Qu'à bon droit votre gloire en tous lieux est semée !</l><l id="514">Et que la vérité passe la renommée !</l><l id="515">Vous-même en ma faveur vous voulez vous trahir ! </l><l id="516">N'était-ce pas assez de ne me point haïr ?</l><l id="517">Et d'avoir si longtemps pu défendre votre âme</l><l id="518" part="i">De cette inimitié...</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	89	HIPPOLYTE	HIPPOLYTE	<l id="518" part="f">Moi, vous haïr, Madame ?</l><l id="519">Avec quelques couleurs qu'on ait peint ma fierté,</l><l id="520">Croit-on que dans ses flancs un monstre m'ait porté ? </l><l id="521">Quelles sauvages moeurs, quelle haine endurcie</l><l id="522">Pourrait, en vous voyant, n'être point adoucie ?</l><l id="523">Ai-je pu résister au charme décevant...</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	90	ARICIE	ARICIE	<l id="524" part="i">Quoi, Seigneur ?</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE II	7	91	HIPPOLYTE	HIPPOLYTE	<l id="524" part="f">Je me suis engagé trop avant.</l><l id="525">Je vois que la raison cède à la violence. </l><l id="526">Puisque j'ai commencé de rompre le silence,</l><l id="527">Madame, il faut poursuivre. Il faut vous informer</l><l id="528">D'un secret, que mon coeur ne peut plus renfermer.</l><l id="529">Vous voyez devant vous un prince déplorable,</l><l id="530">D'un téméraire orgueil exemple mémorable. </l><l id="531">Moi, qui contre l'amour fièrement révolté,</l><l id="532">Aux fers de ses captifs ai longtemps insulté,</l><l id="533">Qui des faibles mortels déplorant les naufrages,</l><l id="534">Pensais toujours du bord contempler les orages,</l><l id="535">Asservi maintenant sous la commune loi, </l><l id="536">Par quel trouble me vois-je emporté loin de moi !</l><l id="537">Un moment a vaincu mon audace imprudente.</l><l id="538">Cette âme si superbe est enfin dépendante.</l><l id="539">Depuis près de six mois honteux, désespéré,</l><l id="540">Portant partout le trait, dont je suis déchiré, </l><l id="541">Contre vous, contre moi vainement je m'éprouve.</l><l id="542">Présente je vous fuis, absente je vous trouve.</l><l id="543">Dans le fond des forêts votre image me suit.</l><l id="544">La lumière du jour, les ombres de la nuit,</l><l id="545">Tout retrace à mes yeux les charmes que j'évite. </l><l id="546">Tout vous livre à l'envi le rebelle Hippolyte.</l><l id="547">Moi-même pour tout fruit de mes soins superflus,</l><l id="548">Maintenant je me cherche, et ne me trouve plus.</l><l id="549">Mon arc, mes javelots, mon char, tout m'importune.</l><l id="550">Je ne me souviens plus des leçons de Neptune. </l><l id="551">Mes seuls gémissements font retentir les bois,</l><l id="552">Et mes coursiers oisifs ont oublié ma voix.</l><l id="553">Peut-être le récit d'un amour si sauvage</l><l id="554">Vous fait en m'écoutant rougir de votre ouvrage.</l><l id="555">D'un coeur qui s'offre à vous quel farouche entretien ! </l><l id="556">Quel étrange captif pour un si beau lien !</l><l id="557">Mais l'offrande à vos yeux en doit être plus chère.</l><l id="558">Songez que je vous parle une langue étrangère,</l><l id="559">Et ne rejetez pas des voeux mal exprimés,</l><l id="560">Qu'Hippolyte sans vous n'aurait jamais formés.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE III	8	92	THÉRAMÈNE	THÉRAMÈNE	<l id="561">Seigneur, la reine vient, et je l'ai devancée.</l><l id="562" part="i">Elle vous cherche.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE III	8	93	HIPPOLYTE	HIPPOLYTE	<l id="562" part="m">Moi !</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE III	8	94	THÉRAMÈNE	THÉRAMÈNE	<l id="562" part="f">J'ignore sa pensée,</l><l id="563">Mais on vous est venu demander de sa part.</l><l id="564">Phèdre veut vous parler avant votre départ.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE III	8	95	HIPPOLYTE	HIPPOLYTE	<l id="565">Phèdre ? Que lui dirai-je ? Et que peut-elle attendre... </l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE III	8	96	ARICIE	ARICIE	<l id="566">Seigneur, vous ne pouvez refuser de l'entendre.</l><l id="567">Quoique trop convaincu de son inimitié,</l><l id="568">Vous devez à ses pleurs quelque ombre de pitié.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE III	8	97	HIPPOLYTE	HIPPOLYTE	<l id="569">Cependant vous sortez. Et je pars. Et j'ignore</l><l id="570">Si je n'offense point les charmes que j'adore. </l><l id="571">J'ignore si ce coeur que je laisse en vos mains...</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE III	8	98	ARICIE	ARICIE	<l id="572">Partez, Prince, et suivez vos généreux desseins.</l><l id="573">Rendez de mon pouvoir Athènes tributaire.</l><l id="574">J'accepte tous les dons que vous me voulez faire.</l><l id="575">Mais cet empire enfin si grand, si glorieux, </l><l id="576">N'est pas de vos présents le plus cher à mes yeux.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE IV	9	99	HIPPOLYTE	HIPPOLYTE	<l id="577">Ami, tout est-il prêt ? Mais la reine s'avance.</l><l id="578">Va, que pour le départ tout s'arme en diligence.</l><l id="579">Fais donner le signal, cours, ordonne, et reviens</l><l id="580">Me délivrer bientôt d'un fâcheux entretien. </l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	100	PHÈDRE	PHÈDRE	<l id="581">Le voici. Vers mon coeur tout mon sang se retire.</l><l id="582">J'oublie, en le voyant, ce que je viens lui dire.</l>	, à OEnone.
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	101	OENONE	OENONE	<l id="583">Souvenez-vous d'un fils qui n'espère qu'en vous.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	102	PHÈDRE	PHÈDRE	<l id="584">On dit qu'un prompt départ vous éloigne de nous,</l><l id="585">Seigneur. À vos douleurs je viens joindre mes larmes. </l><l id="586">Je vous viens pour un fils expliquer mes alarmes.</l><l id="587">Mon fils n'a plus de père, et le jour n'est pas loin</l><l id="588">Qui de ma mort encor doit le rendre témoin.</l><l id="589">Déjà mille ennemis attaquent son enfance,</l><l id="590">Vous seul pouvez contre eux embrasser sa défense. </l><l id="591">Mais un secret remords agite mes esprits :</l><l id="592">Je crains d'avoir fermé votre oreille à ses cris.</l><l id="593">Je tremble que sur lui votre juste colère</l><l id="594">Ne poursuive bientôt une odieuse mère.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	103	HIPPOLYTE	HIPPOLYTE	<l id="595">Madame, je n'ai point des sentiments si bas. </l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	104	PHÈDRE	PHÈDRE	<l id="596">Quand vous me haïriez je ne m'en plaindrais pas,</l><l id="597">Seigneur. Vous m'avez vue attachée à vous nuire :</l><l id="598">Dans le fond de mon coeur vous ne pouviez pas lire.</l><l id="599">À votre inimitié j'ai pris soin de m'offrir.</l><l id="600">Aux bords que j'habitais je n'ai pu vous souffrir.</l><l id="601">En public, en secret contre vous déclarée,</l><l id="602">J'ai voulu par des mers en être séparée.</l><l id="603">J'ai même défendu par une expresse loi</l><l id="604">Qu'on osât prononcer votre nom devant moi.</l><l id="605">Si pourtant à l'offense on mesure la peine, </l><l id="606">Si la haine peut seule attirer votre haine,</l><l id="607">Jamais femme ne fut plus digne de pitié,</l><l id="608">Et moins digne, Seigneur, de votre inimitié.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	105	HIPPOLYTE	HIPPOLYTE	<l id="609">Des droits de ses enfants une mère jalouse</l><l id="610">Pardonne rarement au fils d'une autre épouse. </l><l id="611">Madame, je le sais. Les soupçons importuns</l><l id="612">Sont d'un second hymen les fruits les plus communs.</l><l id="613">Toute autre aurait pour moi pris les mêmes ombrages,</l><l id="614">Et j'en aurais peut-être essuyé plus d'outrages.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	106	PHÈDRE	PHÈDRE	<l id="615">Ah, Seigneur ! que le ciel, j'ose ici l'attester, </l><l id="616">De cette loi commune a voulu m'excepter !</l><l id="617">Qu'un soin bien différent me trouble, et me dévore !</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	107	HIPPOLYTE	HIPPOLYTE	<l id="618">Madame, il n'est pas temps de vous troubler encore.</l><l id="619">Peut-être votre époux voit encore le jour.</l><l id="620">Le ciel peut à nos pleurs accorder son retour. </l><l id="621">Neptune le protège, et ce dieu tutélaire</l><l id="622">Ne sera pas en vain imploré par mon père.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	108	PHÈDRE	PHÈDRE	<l id="623">On ne voit point deux fois le rivage des morts,</l><l id="624">Seigneur. Puisque Thésée a vu les sombres bords, </l><l id="625">En vain vous espérez qu'un dieu vous le renvoie, </l><l id="626">Et l'avare Achéron ne lâche point sa proie.</l><l id="627">Que dis-je ? Il n'est point mort, puisqu'il respire en vous.</l><l id="628">Toujours devant mes yeux je crois voir mon époux.</l><l id="629">Je le vois, je lui parle, et mon coeur... Je m'égare, </l><l id="630">Seigneur, ma folle ardeur malgré moi se déclare. </l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	109	HIPPOLYTE	HIPPOLYTE	<l id="631">Je vois de votre amour l'effet prodigieux.</l><l id="632">Tout mort qu'il est, Thésée est présent à vos yeux.</l><l id="633">Toujours de son amour votre âme est embrasée.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	110	PHÈDRE	PHÈDRE	<l id="634">Oui, Prince, je languis, je brûle pour Thésée. </l><l id="635">Je l'aime, non point tel que l'ont vu les Enfers, </l><l id="636">Volage adorateur de mille objets divers,</l><l id="637">Qui va du dieu des morts déshonorer la couche ;</l><l id="638">Mais fidèle, mais fier, et même un peu farouche,</l><l id="639">Charmant, jeune, traînant tous les coeurs après soi, </l><l id="640">Tel qu'on dépeint nos dieux, ou tel que je vous vois. </l><l id="641">Il avait votre port, vos yeux, votre langage.</l><l id="642">Cette noble pudeur colorait son visage,</l><l id="643">Lorsque de notre Crète il traversa les flots,</l><l id="644">Digne sujet des voeux des filles de Minos. </l><l id="645">Que faisiez-vous alors ? Pourquoi sans Hippolyte</l><l id="646">Des héros de la Grèce assembla-t-il l'élite ?</l><l id="647">Pourquoi trop jeune encor ne pûtes-vous alors</l><l id="648">Entrer dans le vaisseau qui le mit sur nos bords ?</l><l id="649">Par vous aurait péri le monstre de la Crète</l><l id="650">Malgré tous les détours de sa vaste retraite. </l><l id="651">Pour en développer l'embarras incertain</l><l id="652">Ma soeur du fil fatal eût armé votre main.</l><l id="653">Mais non, dans ce dessein je l'aurais devancée.</l><l id="654">L'amour m'en eût d'abord inspiré la pensée. </l><l id="655">C'est moi, Prince, c'est moi dont l'utile secours</l><l id="656">Vous eût du Labyrinthe enseigné les détours.</l><l id="657">Que de soins m'eût coûtés cette tête charmante !</l><l id="658">Un fil n'eût point assez rassuré votre amante.</l><l id="659">Compagne du péril qu'il vous fallait chercher, </l><l id="660">Moi-même devant vous j'aurais voulu marcher, </l><l id="661">Et Phèdre au Labyrinthe avec vous descendue,</l><l id="662">Se serait avec vous retrouvée, ou perdue.</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	111	HIPPOLYTE	HIPPOLYTE	<l id="663">Dieux ! Qu'est-ce que j'entends ? Madame, oubliez-vous</l><l id="664">Que Thésée est mon père, et qu'il est votre époux ? </l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	112	PHÈDRE	PHÈDRE	<l id="665">Et sur quoi jugez-vous que j'en perds la mémoire, </l><l id="666">Prince ? Aurais-je perdu tout le soin de ma gloire ?</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	113	HIPPOLYTE	HIPPOLYTE	<l id="667">Madame, pardonnez. J'avoue en rougissant,</l><l id="668">Que j'accusais à tort un discours innocent.</l><l id="669">Ma honte ne peut plus soutenir votre vue. </l><l id="670" part="i">Et je vais...</l>	
PHÈDRE, TRAGÉDIE	ACTE II	2	SCÈNE V	10	114	PHÈDRE	PHÈDRE	<l id="670" part="f">Ah ! cruel, tu m'as trop entendue. </l><l id="671">Je t'en ai dit assez pour te tirer d'erreur.</l><l id="672">Hé bien, connais donc Phèdre et toute sa fureur.</l><l id="673">J'aime. Ne pense pas qu'au moment que je t'aime,</l><l id="674">Innocente à mes yeux je m'approuve moi-même, </l><l id="675">Ni que du fol amour qui trouble ma raison</l><l id="676">Ma lâche complaisance ait nourri le poison.</l><l id="677">Objet infortuné des vengeances célestes,</l><l id="678">Je m'abhorre encor plus que tu ne me détestes.</l><l id="679">Les dieux m'en sont témoins, ces dieux qui dans mon flanc</l><l id="680">Ont allumé le feu fatal à tout mon sang, </l><l id="681">Ces dieux qui se sont fait une gloire cruelle</l><l id="682">De séduire le coeur d'une faible mortelle.</l><l id="683">Toi-même en ton esprit rappelle le passé.</l><l id="684">C'est peu de t'avoir fui, cruel, je t'ai chassé. </l><l id="685">J'ai voulu te paraître odieuse, inhumaine. </l><l id="686">Pour mieux te résister, j'ai recherché ta haine.</l><l id="687">De quoi m'ont profité mes inutiles soins ?</l><l id="688">Tu me haïssais plus, je ne t'aimais pas moins.</l><l id="689">Tes malheurs te prêtaient encor de nouveaux charmes. </l><l id="690">J'ai langui, j'ai séché, dans les feux, dans les larmes. </l><l id="691">Il suffit de tes yeux pour t'en persuader,</l><l id="692">Si tes yeux un moment pouvaient me regarder.</l><l id="693">Que dis-je ? Cet aveu que je te viens de faire,</l><l id="694">Cet aveu si honteux, le crois-tu volontaire ? </l><l id="695">Tremblante pour un fils que je n'osais trahir, </l><l id="696">Je te venais prier de ne le point haïr.</l><l id="697">Faibles projets d'un coeur trop plein de ce qu'il aime !</l><l id="698">Hélas ! je ne t'ai pu parler que de toi-même.</l><l id="699">Venge-toi, punis-moi d'un odieux amour. </l><l id="700">Digne fils du héros qui t'a donné le jour, </l><l id="701">Délivre l'univers d'un monstre qui t'irrite.</l><l id="702">La veuve de Thésée ose aimer Hippolyte ?</l><l id="703">Crois-moi, ce monstre affreux ne doit point t'échapper.</l><l id="704">Voilà mon coeur. C'est là que ta main doit frapper. </l><l id="705">Impatient déjà d'expier son offense</l><l id="706">Au devant de ton bras je le sens qui s'avance.</l><l id="707">Frappe. Ou si tu le crois indigne de tes coups,</l><l id="708">Si ta haine m'envie un supplice si doux,</l><l id="709">Ou si d'un sang trop vil ta main serait trempée, </l><l id="710">Au défaut de ton bras prête moi ton épée. </l><l id="711" part="i">Donne.</l>	
