piece	acte	scene	replique	id	nom	texte	didascalie
L'EUNUQUE, COMÉDIE.	I	III	85	PHÉDRIE	PHÉDRIE	<l id='304' part='f'>On pourra les fléchir : </l><note type="L">Parques : divinités des Enfers chargées de filer la vie des hommes, étaient au nombre de trois, Clotho, Lachésis, Atropos : Chlotho préside à la naissance et tient le fuseau, Lachésis le tourne et file, Atropos coupe le fil. [B]</note><l id='305'>Du moins nous attendrons que la Parque cruelle </l><l id='306'>M'ait, par un coup fatal, rendu libre comme elle. </l><l id='307'>Éloignent les destins ce coup qu'il faudra voir, </l><l id='308'>Et fassent que d'ailleurs dépendent mon espoir ! </l><l id='309'>D'une ou d'autre façon je suivrai cette envie, </l><l id='310'>Dont tu vois que dépend tout le cours de ma vie. </l><l id='311'>Censure mon projet, ravale sa beauté, </l><l id='312'>Dis ce que tu voudras, le sort en est jeté. </l><l id='313'>Montre-lui cependant l'eunuque sans remise ; </l><l id='314'>Et de peur qu'à l'abord Thaïs ne le méprise, </l><l id='315'>Soigne, avant que l'offrir, qu'il soit mieux ajusté, </l><l id='316'>Et que par ton discours son prix soit augmenté. </l><l id='317'>Dis qu'on l'a fait venir des confins de l'Asie, </l><l id='318'>Qu'on l'a pris d'une race entre toutes choisie, </l><l id='319'>Qu'il chante et sait jouer de divers instruments. </l><l id='320'>Accompagne le don de quelques compliments : </l><l id='321'>Jure que pour maîtresse il mérite une reine ; </l><l id='322'>Que Thaïs l'est aussi, régnant en souveraine </l><l id='323'>Sur tous mes sentiments ; et mille autres propos. </l>	
L'EUNUQUE, COMÉDIE.	I	III	86	PARMENON	PARMENON	  <l id='324'>Tenez le tout pour fait, et dormez en repos. </l>	
L'EUNUQUE, COMÉDIE.	I	III	87	PHÉDRIE	PHÉDRIE	<l id='325'>S'il se peut ; mais aux champs aussi bien qu'à la ville </l><l id='326'>Je sens que mon esprit est toujours peu tranquille : </l><l id='327'>Il me faut toutefois éprouver aujourd'hui </l><l id='328'>Ce qu'ils auront d'appas à flatter mon ennui. </l>	
L'EUNUQUE, COMÉDIE.	I	III	88	PARMENON	PARMENON	  <l id='329'>À votre prompt retour nous en saurons l'issue. </l>	
L'EUNUQUE, COMÉDIE.	I	III	89	PHÉDRIE	PHÉDRIE	<l id='330'>Peut-être verras-tu ta croyance déçue. </l><l id='331' part='i'>Seulement prends le soin... </l>	
L'EUNUQUE, COMÉDIE.	I	III	90	PARMENON	PARMENON	  <l id='331' part='f'>Allez, je vous entends. </l>	
L'EUNUQUE, COMÉDIE.	I	V	91	PARMENON	PARMENON	  <l id='350'>Sans mentir, c'est à vous d'entreprendre un voyage. </l><l id='351'>Quoi déjà de retour ! Vous savez vous hâter. </l>	
L'EUNUQUE, COMÉDIE.	I	V	92	PHÉDRIE	PHÉDRIE	<l id='352'>Pour te dire le vrai, j'ai peine à la quitter. </l>	
L'EUNUQUE, COMÉDIE.	I	V	93	PARMENON	PARMENON	  <l id='353'>Du lieu d'où vous venez dites-nous quelque chose : </l><l id='354'>Les champs auraient-ils fait une métamorphose ? </l><l id='355'>Et depuis le long temps que vous êtes parti, </l><l id='356'>Ce violent désir s'est-il point amorti ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	94	PHÉDRIE	PHÉDRIE	<l id='357'>Pourquoi s'embarrasser d'un voyage inutile ? </l><l id='358'>Si Thrason dès l'abord fait présent de Pamphile, </l><l id='359'>Thaïs ayant sa soeur peut lui manquer de foi. </l>	
L'EUNUQUE, COMÉDIE.	I	V	95	PARMENON	PARMENON	  <l id='360'>Mais s'il retient aussi Pamphile auprès de soi, </l><l id='361'>Connaissant de Thaïs les faveurs incertaines ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	96	PHÉDRIE	PHÉDRIE	<l id='362'>Ne puis-je pas toujours attendre dans Athènes ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	97	PARMENON	PARMENON	  <l id='363' part='i'>Deux jours sans vous montrer ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	98	PHÉDRIE	PHÉDRIE	<l id='363' part='f'>Quatre, s'il est besoin. </l>	
L'EUNUQUE, COMÉDIE.	I	V	99	PARMENON	PARMENON	  <l id='364'>Du bonheur d'un rival vous seriez le témoin ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	100	PHÉDRIE	PHÉDRIE	<l id='365'>À te dire le vrai, ce seul penser me tue, </l><l id='366'>Et vois bien qu'il vaut mieux m'éloigner de leur vue. </l><l id='367' part='i'>Adieu. </l>	
L'EUNUQUE, COMÉDIE.	I	V	101	PARMENON	PARMENON	  <l id='367' part='f'>Combien de fois voulez-vous revenir ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	102	PHÉDRIE	PHÉDRIE	<l id='368'>J'omettais, en effet, qu'il te faut souvenir </l><l id='369'>De m'envoyer quelqu'un, si Thaïs me rappelle ; </l><l id='370'>Mais que le messager soit discret et fidèle, </l><l id='371'>Et surtout diligent, c'est le principal point : </l><l id='372'>Pour toi, prends garde à tout, et ne t'épargne point. </l>	, revenant :
L'EUNUQUE, COMÉDIE.	I	V	103	PARMENON	PARMENON	  <l id='373'>Je n'ai que trop d'emploi, n'ayez peur que je chôme. </l>	
L'EUNUQUE, COMÉDIE.	I	V	104	PHÉDRIE	PHÉDRIE	<l id='374'>À propos, prends le soin de bien styler notre homme. </l>	, revenant
L'EUNUQUE, COMÉDIE.	I	V	105	PARMENON	PARMENON	  <l id='375' part='i'>Quel homme ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	106	PHÉDRIE	PHÉDRIE	<l id='375' part='m'>Notre eunuque. </l>	
L'EUNUQUE, COMÉDIE.	I	V	107	PARMENON	PARMENON	  <l id='375' part='f'>À servir d'espion ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	108	PHÉDRIE	PHÉDRIE	<l id='376'>Il le faut employer dans cette occasion. </l>	
L'EUNUQUE, COMÉDIE.	I	V	109	PARMENON	PARMENON	<l id='377'>Que de desseins en l'air son ardeur se propose ! </l>	, voyant Phédrie s'en aller
L'EUNUQUE, COMÉDIE.	I	V	110	PHÉDRIE	PHÉDRIE	<l id='378'>Je savais bien qu'encor j'oubliais quelque chose : </l><l id='379'>Aux valets de Thaïs, tiens, fais quelque présent ; </l><l id='380'>C'est de tous les secrets le meilleur à présent. </l>	, retournant, et donnant une bourse à Parmenon
L'EUNUQUE, COMÉDIE.	I	V	111	PARMENON	PARMENON	  <l id='381'>Est-ce là le dépit conçu pour cette injure ? </l><l id='382'>N'avez-vous fait serment que pour être parjure ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	112	PHÉDRIE	PHÉDRIE	<l id='383'>Voudrais-tu que jamais on ne pût m'apaiser ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	113	PARMENON	PARMENON	  <l id='384'>Votre bon naturel ne se peut trop priser : </l><l id='385'>Qui pardonne aisément mérite qu'on le loue. </l>	
L'EUNUQUE, COMÉDIE.	I	V	114	PHÉDRIE	PHÉDRIE	<l id='386'>Vraiment je suis d'avis qu'un esclave me joue, </l><l id='387'>Qu'il tranche du railleur, qu'il fasse l'entendu. </l>	
L'EUNUQUE, COMÉDIE.	I	V	115	PARMENON	PARMENON	  <l id='388'>Quoi ! Vous voulez qu'encor tout ceci soit perdu ? </l>	
L'EUNUQUE, COMÉDIE.	I	V	116	PHÉDRIE	PHÉDRIE	<l id='389'>Garde bien au retour de m'en rendre une obole. </l>	
L'EUNUQUE, COMÉDIE.	I	V	117	PARMENON	PARMENON	  <l id='390'>Vous serez obéi, Monsieur, sur ma parole. </l>	
L'EUNUQUE, COMÉDIE.	I	V	118	PHÉDRIE	PHÉDRIE	<l id='391'>Je l'entends d'autre sorte, et veux qu'on donne à tous. </l>	
L'EUNUQUE, COMÉDIE.	I	V	119	PARMENON	PARMENON	  <l id='392'>Nous pouvons leur donner, et retenir pour nous. </l>	
L'EUNUQUE, COMÉDIE.	I	V	120	PHÉDRIE	PHÉDRIE	<l id='393'>Adieu ; que du soldat sur tous il te souvienne. </l>	
L'EUNUQUE, COMÉDIE.	I	V	121	PARMENON	PARMENON	  <l id='394'>Fuyons vite d'ici, de peur qu'il ne revienne. </l>	
L'EUNUQUE, COMÉDIE.	II	III	122	PARMENON	PARMENON	  <l id='498' part='i'>Avance, homme de bien ! </l>	
L'EUNUQUE, COMÉDIE.	II	III	123	GNATON	GNATON	<l id='498' part='f'>Contemple ce visage. </l>	
L'EUNUQUE, COMÉDIE.	II	III	124	PARMENON	PARMENON	  <l id='499'>Le coquin parle en prince, et n'est qu'un gueux parfait. </l>	
L'EUNUQUE, COMÉDIE.	II	III	125	GNATON	GNATON	<l id='500'>Tu te penses moquer, je suis prince en effet. </l>	
L'EUNUQUE, COMÉDIE.	II	III	126	PARMENON	PARMENON	  <l id='501' part='i'>Des fous, cela s'entend. </l>	
L'EUNUQUE, COMÉDIE.	II	III	127	GNATON	GNATON	<l id='501' part='f'>Quoi ! des fous ? Il n'est sage </l><l id='502'>Qui sous moi ne dût faire un an d'apprentissage. </l>	
L'EUNUQUE, COMÉDIE.	II	III	128	PARMENON	PARMENON	  <l id='503' part='i'>En quel art ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	129	GNATON	GNATON	<l id='503' part='m'>De goinfrer. </l>	
L'EUNUQUE, COMÉDIE.	II	III	130	PARMENON	PARMENON	  <l id='503' part='f'>Je le trouve très beau. </l><l id='504'>Si tu peux y savoir quelque secret nouveau, </l><l id='505'>Il n'est point d'industrie à l'égal de la tienne. </l>	
L'EUNUQUE, COMÉDIE.	II	III	131	GNATON	GNATON	<l id='506'>Va, tu mérites bien que je t'en entretienne ; </l><l id='507'>Seulement traitons-nous un mois à tes dépens. </l>	
L'EUNUQUE, COMÉDIE.	II	III	132	PARMENON	PARMENON	  <l id='508'>Volontiers : mais dis-moi, sans me mettre en suspens, </l><l id='509'>Quelle est cette beauté qu'en triomphe tu mènes. </l>	
L'EUNUQUE, COMÉDIE.	II	III	133	GNATON	GNATON	<l id='510'>Celle qui va bientôt t'épargner mille peines. </l><l id='511'>Je te trouve honnête homme, et suis fort ton valet. </l><l id='512'>D'un mois, par mon moyen, ni lettre, ni poulet, </l><l id='513'>Ni billet à donner, ni réponse à prétendre. </l>	
L'EUNUQUE, COMÉDIE.	II	III	134	PARMENON	PARMENON	  <l id='514'>Je commence, Gnaton, d'avoir peine à t'entendre. </l>	
L'EUNUQUE, COMÉDIE.	II	III	135	GNATON	GNATON	<l id='515'>Ni nuits à faire guet avec tes yeux d'Argus. </l>	
L'EUNUQUE, COMÉDIE.	II	III	136	PARMENON	PARMENON	  <l id='516'>Tu me gênes l'esprit par ces mots ambigus ; </l><l id='517' part='i'>Veux-tu bien m'obliger ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	137	GNATON	GNATON	<l id='517' part='m'>Comment ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	138	PARMENON	PARMENON	  <l id='517' part='f'>De grâce, achève. </l>	
L'EUNUQUE, COMÉDIE.	II	III	139	GNATON	GNATON	<l id='518'>Avec toi pour un mois les courses ont fait trêve. </l>	
L'EUNUQUE, COMÉDIE.	II	III	140	PARMENON	PARMENON	  <l id='519'>Je le crois ; mais encor, dis-m'en quelque raison. </l>	
L'EUNUQUE, COMÉDIE.	II	III	141	GNATON	GNATON	<l id='520'>Thaïs, par ce présent, sera toute à Thrason. </l>	
L'EUNUQUE, COMÉDIE.	II	III	142	PARMENON	PARMENON	  <l id='521'>Je veux qu'il soit ainsi : quelle en sera la suite ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	143	GNATON	GNATON	<l id='522'>Pour un homme subtil, et si plein de conduite, </l><l id='523'>Tu devrais pénétrer et voir un peu plus loin : </l><l id='524'>Je veux, encore un coup, te délivrer de soin. </l><l id='525'>Thrason voyant Thaïs, ceux dont elle est aimée </l><l id='526'>Peuvent tous s'assurer que sa porte est fermée : </l><l id='527'>Ton maître comme un autre ; et tu n'entendras plus </l><l id='528'>Ni souhaits impuissants, ni regrets superflus, </l><l id='529'>Ni :« Quel est ton avis ? » ni : « Fais-lui tel message. » </l>	
L'EUNUQUE, COMÉDIE.	II	III	144	PARMENON	PARMENON	  <l id='530'>Ah ! Combien voit de loin l'homme prudent et sage ! </l><l id='531'>J'avais peine à comprendre où tendait ce propos ; </l><l id='532'>Mais, grâce aux Immortels, j'aurai quelque repos. </l>	
L'EUNUQUE, COMÉDIE.	II	III	145	GNATON	GNATON	<l id='533' part='i'>Dis : grâces à Gnaton. </l>	
L'EUNUQUE, COMÉDIE.	II	III	146	PARMENON	PARMENON	  <l id='533' part='f'>Et rien pour cette belle ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	147	GNATON	GNATON	<l id='534' part='i'>À propos, que t'en semble ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	148	PARMENON	PARMENON	<l id='534' part='f'>Ô dieux ! qu'elle est rebelle </l><l id='535'>Du bout du doigt à peine on ose lui toucher. </l>	, voulant toucher Pamphile :
L'EUNUQUE, COMÉDIE.	II	III	149	GNATON	GNATON	<l id='536'>Nul mortel que Thrason n'a droit d'en approcher. </l>	
L'EUNUQUE, COMÉDIE.	II	III	150	PARMENON	PARMENON	  <l id='537'>Pour un si rare objet on peut tout entreprendre. </l>	
L'EUNUQUE, COMÉDIE.	II	III	151	PAMPHILE	PAMPHILE	<l id='538'>Dieux ! Quelle patience il faut pour les entendre ! </l><l id='539'>Gnaton, conduis-moi vite, et ne te raille point. </l>	
L'EUNUQUE, COMÉDIE.	II	III	152	PARMENON	PARMENON	  <l id='540'>De grâce, écoute-moi, je n'ai plus qu'un seul point. </l>	
L'EUNUQUE, COMÉDIE.	II	III	153	GNATON	GNATON	<l id='541' part='i'>Dis ce que tu voudras. </l>	
L'EUNUQUE, COMÉDIE.	II	III	154	PARMENON	PARMENON	  <l id='541' part='m'>Quel est son nom ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	155	GNATON	GNATON	<l id='541' part='f'>Pamphile. </l>	
L'EUNUQUE, COMÉDIE.	II	III	156	PARMENON	PARMENON	  <l id='542' part='i'>Point d'autre ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	157	GNATON	GNATON	<l id='542' part='m'>Que t'importe ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	158	PARMENON	PARMENON	  <l id='542' part='f'>Est-elle en cette ville </l><l id='543' part='i'>Depuis un fort long temps ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	159	GNATON	GNATON	<l id='543' part='f'>Ton caquet m'étourdit. </l>	
L'EUNUQUE, COMÉDIE.	II	III	160	PARMENON	PARMENON	  <l id='544' part='i'>Saurai-je son pays, son âge ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	161	GNATON	GNATON	<l id='544' part='f'>Est-ce tout dit ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	162	PARMENON	PARMENON	  <l id='545'>Tu te fais trop prier, n'étant pas si beau qu'elle. </l>	
L'EUNUQUE, COMÉDIE.	II	III	163	GNATON	GNATON	<l id='546'>Te confondent les dieux, et toute ta séquelle ! </l><l id='547'>Je te sauve un gibet, te souhaitant ceci.</l>	
L'EUNUQUE, COMÉDIE.	II	III	164	PARMENON	PARMENON	  <l id='548'>Ton bon vouloir mérite un ample grand-merci : </l><l id='549'>Un jour nous t'en rendrons quelque digne salaire. </l>	
L'EUNUQUE, COMÉDIE.	II	III	165	GNATON	GNATON	<l id='550'>Tu le peux sans tarder. Mais n'as-tu point affaire ? </l>	
L'EUNUQUE, COMÉDIE.	II	III	166	PARMENON	PARMENON	  <l id='551'>Pour toi, quand j'en aurais, je voudrais tout quitter. </l>	
L'EUNUQUE, COMÉDIE.	II	III	167	GNATON	GNATON	<l id='552'>De ce pas à Thaïs viens donc me présenter ; </l><l id='553' part='i'>Sers-moi d'introducteur. </l>	
L'EUNUQUE, COMÉDIE.	II	III	168	PARMENON	PARMENON	  <l id='553' part='f'>Tu ris, mais il n'importe. </l><l id='554' part='i'>Entre seul, tu le peux. </l>	
L'EUNUQUE, COMÉDIE.	II	III	169	GNATON	GNATON	<l id='554' part='f'>Tiens-toi donc à la porte, </l><l id='555'>Et garde qu'on ne laisse entrer dans la maison </l><l id='556'>Quelque autre messager que celui de Thrason ; </l><l id='557'>Je t'en donne l'avis, comme ami de ton maître : </l><l id='558'>Et peut-être qu'un jour il saura reconnaître </l><l id='559'>De quelque bon repas ce conseil important. </l>	
L'EUNUQUE, COMÉDIE.	II	III	170	PARMENON	PARMENON	  <l id='560'>Encor deux jours de vie, et je mourrai content. </l>	
L'EUNUQUE, COMÉDIE.	II	III	171	GNATON	GNATON	<l id='561'>Il te faut bien un mois à la bonne mesure. </l>	
L'EUNUQUE, COMÉDIE.	II	III	172	PARMENON	PARMENON	  <l id='562'>Non, non, je te rendrai ces mots avec usure, </l><l id='563' part='i'>Dans deux jours au plus tard. </l>	
L'EUNUQUE, COMÉDIE.	II	III	173	GNATON	GNATON	<l id='563' part='f'>Nous le verrons. Adieu. </l>	
L'EUNUQUE, COMÉDIE.	II	III	174	PARMENON	PARMENON	  <l id='564'>Mon galant est parti : qu'ai-je affaire en ce lieu ? </l><l id='565'>J'avais dessein de voir cette soeur prétendue ; </l><l id='566'>Et je me trompe fort, ou c'est peine perdue </l><l id='567'>De s'en aller offrir, après un tel présent, </l><l id='568'>Notre vieillard flétri, chagrin et mal plaisant ; </l><l id='569' part='i'>Mais il faut obéir. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	175	THRASON	THRASON	<l id='719' part='f'>Hé bien, qu'as-tu gagné ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	176	GNATON	GNATON	<l id='720'>Que de peine, Seigneur, vous m'avez épargné ! </l><l id='721'>Je vous allais chercher au port et dans la place. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	177	THRASON	THRASON	<l id='722'>Tu me rapportes donc des actions de grâce ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	178	GNATON	GNATON	<l id='723'>Le faut-il demander ? J'en suis tout en chaleur. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	179	THRASON	THRASON	<l id='724' part='i'>Enfin le don lui plaît ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	180	GNATON	GNATON	<l id='724' part='f'>Non tant pour la valeur, </l><l id='725'>Que pour venir de vous ; c'est là ce qui la touche, </l><l id='726'>Et ce qu'à tous moments elle a dedans la bouche, </l><l id='727'>Comme un des plus grands biens qu'elle ait jamais reçus. </l><l id='728'>Vous ririez de loisir triompher là-dessus. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	181	THRASON	THRASON	<l id='729'>Ce qui vient de ma part cause ainsi de la joie ; </l><l id='730'>J'ai cent fois plus de gré d'un bouquet que j'envoie, </l><l id='731'>Qu'un autre n'en aurait de quelque don de prix, </l><l id='732' part='i'>Fût-ce même un trésor. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	182	GNATON	GNATON	<l id='732' part='f'>Vivent les bons esprits ! </l><l id='733'>Il n'est, à bien parler, que manière à tout faire. </l><l id='734'>D'un travail de dix ans ce que le sot espère, </l><l id='735'>L'honnête homme, d'un mot, le lui viendra ravir. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	183	THRASON	THRASON	<l id='736'>Aussi le roi m'emploie, et j'ai su le servir </l><l id='737'>À la guerre, en amour, auprès de ses maîtresses, </l><l id='738'>Quoique j'eusse souvent ma part de leurs caresses. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	184	GNATON	GNATON	<l id='739' part='i'>Mais s'il l'apprend aussi ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	185	THRASON	THRASON	<l id='739' part='f'>Gnaton, soyez discret. </l><l id='740'>Je ne découvre pas à tous un tel secret. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	186	GNATON	GNATON	<didascalie>Tout bas, se tournant.</didascalie><l id='741' part='f'>Il l'a dit à cent autres. </l><didascalie>Haut.</didascalie><l id='742'>Le roi n'agréait donc autres soins que les vôtres ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	187	THRASON	THRASON	<l id='743'>Que les miens ; et parfois se trouvant dégoûté </l><l id='744'>Du tracas importun qui suit la royauté, </l><l id='745'>Comme s'il eût voulu... tu comprends ma pensée ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	188	GNATON	GNATON	<l id='746'>Prendre un peu de bon temps, toute affaire laissée. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	189	THRASON	THRASON	<l id='747'>Cela même. Aussitôt il m'envoyait quérir : </l><l id='748'>Seuls, ainsi nous Passions les jours à discourir </l><l id='749'>De cent contes plaisants que je lui savais faire ; </l><l id='750'>Et s'il se présentait quelque importante affaire, </l><l id='751'>Après avoir le tout entre nous disposé, </l><l id='752'>Son conseil n'en avait qu'un reste déguisé ; </l><l id='753'>Et Souvent, malgré tous, ma Voix était suivie. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	190	GNATON	GNATON	<l id='754'>Lors chacun d'enrager, Mourir, Crever d'envie ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	191	THRASON	THRASON	<l id='755' part='i'>Et Thrason de s'en rire. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	192	GNATON	GNATON	<l id='755' part='f'>À l'oreille du roi ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	193	THRASON	THRASON	<l id='756' part='i'>Qui peut te l'avoir dit ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	194	GNATON	GNATON	<l id='756' part='f'>C'est qu'ainsi je le crois. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	195	THRASON	THRASON	<l id='757'>Sur ce propos, un jour qu'il remarquait leur peine, </l><l id='758'>Le chef des éléphants, appelé Métasthène, </l><l id='759'>Des plus considérés près du prince à présent, </l><l id='760'>Ne se put revancher d'un trait assez plaisant. </l><l id='761'>Il mâchait de dépit quelque mot dans sa bouche, </l><l id='762'>Et me tournant les yeux : « Qui vous rend si farouche ? </l><l id='763'>Sont-ce les bêtes, dis-je, à qui vous commandez ? » </l>	
L'EUNUQUE, COMÉDIE.	III 	II	196	GNATON	GNATON	<l id='764' part='i'>Et le roi, qu'en dit-il ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	197	THRASON	THRASON	<l id='764' part='f'>Nous étant regardés, </l><l id='765'>Il ne put à la fin s'empêcher de sourire. </l><l id='766'>Je dis, sans vanité, peu de mots qu'il n'admire. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	198	GNATON	GNATON	<l id='767'>Comme vous en parlez, c'est un prince poli. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	199	THRASON	THRASON	<l id='768'>Peu d'hommes ont, de vrai, l'esprit aussi joli : </l><l id='769'>Surtout il s'entend bien à placer son estime.. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	200	GNATON	GNATON	<l id='770'>Celle-qu'il fait de vous me semble légitime </l>	
L'EUNUQUE, COMÉDIE.	III 	II	201	THRASON	THRASON	<l id='771'>T'ai-je dit un bon mot, qu'en un bal invité... </l>	
L'EUNUQUE, COMÉDIE.	III 	II	202	GNATON	GNATON	<didascalie>Bas, se tournant.</didascalie><l id='772' part='f'>Plus de mille fois il me l'a raconté.</l>	
L'EUNUQUE, COMÉDIE.	III 	II	203	THRASON	THRASON	<note type="L">Satrape : Gouverneur de province chez les anciens perse. La roi Darius marchait accompagné par ses principaux seigneurs et satrapes. [F]</note><l id='773'>Nous étions régalés du satrape Orosmède, </l><l id='774'>Chacun avait sa nymphe : alors un Ganymède </l><l id='775'>Approchant de la mienne, aussitôt je lui dis </l><l id='776'>Que les restes de Mars seraient pour Adonis. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	204	GNATON	GNATON	<l id='777' part='i'>Le jeune homme rougit ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	205	THRASON	THRASON	<l id='777' part='f'>Belle demande à faire ! </l><l id='778'>il rougit, et d'abord fut contraint de se taire : </l><l id='779' part='i'>Depuis chacun m'a craint </l>	
L'EUNUQUE, COMÉDIE.	III 	II	206	GNATON	GNATON	<l id='779' part='f'>Avec juste raison </l><l id='780'>N'ont-ils point un recueil des bons mots de Thrason.</l>	
L'EUNUQUE, COMÉDIE.	III 	II	207	THRASON	THRASON	<l id='781'>Je t'en conterais cent ; mais changeons de matière </l><l id='782'>Thaïs, comme tu sais, est femme assez altière, </l><l id='783'>Jalouse, et d'un esprit à tout craindre de moi : </l><l id='784'>Dois-je, en quittant sa soeur, lui confirmer ma foi ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	208	GNATON	GNATON	<l id='785'>Rien moins. Il vaut bien mieux la tenir en cervelle. </l><l id='786'>Ayez toujours en main quelque amitié nouvelle </l><l id='787'>De ce secret d'amour l'effet n'est pas petit ; </l><l id='788'>C'est par là qu'on maintient les coeurs en appétit </l><l id='789'>Et qu'on accroît l'amour au lieu de le détruire. </l><l id='790'>Mais je fais des leçons à qui devrait m'instruire. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	209	THRASON	THRASON	<l id='791'>Comment un tel secret a-t-il pu m'échapper ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	210	GNATON	GNATON	<l id='792'>Des soins plus importants pouvaient vous occuper ; </l><l id='793'>Vous rêviez, je m'assure, à quelque haut fait d'armes. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	211	THRASON	THRASON	<l id='794'>Il est vrai que la guerre a pour moi de tels charmes </l><l id='795'>Qu'ils me font oublier tous les autres plaisirs. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	212	THRASON	THRASON	<l id='796'>Mais l'amour trouve aussi sa part dans vos désirs ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	213	THRASON	THRASON	<l id='797'>Entre Mars et Vénus mon coeur se sent suspendre, </l><l id='798'>Est recherché des deux, ne sait auquel entendre. </l><l id='799'>Laissons là leur débat. Quel traité m'as-tu fait ? </l>	
L'EUNUQUE, COMÉDIE.	III 	II	214	GNATON	GNATON	<l id='800'>Tel qu'un plus amoureux en serait satisfait ; </l><l id='801'>Thaïs se veut purger de tous sujets de plainte : </l><l id='802'>Deux jours, par mon moyen, sans rival et sans crainte </l><l id='803'>Vous lui rendrez visite en dépit des jaloux. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	215	THRASON	THRASON	<l id='804' part='i'>Je t'aime. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	216	GNATON	GNATON	<l id='804' part='f'>Et du dîner sur moi reposez-vous ; </l><l id='805'>Je l'ai fait, en passant, apprêter chez votre hôte. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	217	THRASON	THRASON	<l id='806'>De faim jamais Gnaton ne mourra par sa faute. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	218	GNATON	GNATON	<l id='807'>Qu'y faire ? il faut bien vivre ici comme autre part. </l>	
L'EUNUQUE, COMÉDIE.	III 	II	219	GNATON	GNATON	<l id='808'>Retourne chez Thaïs, et dis-lui qu'il est tard. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	220	THAIS	THAÏS	<l id='809'>Il n'en est pas besoin, je viens sans qu'on m'appelle. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	221	THRASON	THRASON	<l id='810' part='i'>Sais-je faire un présent ? </l>	
L'EUNUQUE, COMÉDIE.	III 	III	222	THAIS	THAÏS	<l id='810' part='f'>Certes la chose est belle ; </l><l id='811'>Mais je n'estime au don que le lieu dont il vient. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	223	GNATON	GNATON	<l id='812'>Notre dîner est prêt, S'il ne vous en souvient. </l>	
