piece	div1_nom	div1_num	div2_nom	div2_num	pos	id	nom	texte	didascalie
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	291	BÉLINE	BÉLINE	Ah ! Mon ami, ne parlons point de cela, je vous prie, je ne saurais souffrir cette pensée ; et le seul mot de testament me fait tressaillir de douleur. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	292	ARGAN	ARGAN	Je vous avais dit de parler pour cela à votre notaire. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	293	BÉLINE	BÉLINE	Le voilà là-dedans, que j'ai amené avec moi. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	294	ARGAN	ARGAN	Faites-le donc entrer, mamour. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	295	BÉLINE	BÉLINE	Hélas ! Mon ami, quand on aime bine un mari, on est guère en état de songer à tout cela.	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	__none__	__none__	296	__none__	__none__	Cette scène entière n'est point dans les éditions précédentes de la prose de Monsieur Molière, la voici rétablie sur l'original de l'auteur.	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	297	ARGAN	ARGAN	Approchez, Monsieur de Bonnefoy, approchez. Prenez un siège, s'il vous plaît. Ma femme m'a dit, Monsieur, que vous étiez fort honnête homme, et tout à fait de ses amis ; et je l'ai chargée de vous parler pour un testament que je veux faire. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	298	BÉLINE	BÉLINE	Hélas ! Je ne suis point capable de parler de ces choses-là. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	299	LE-NOTAIRE	LE NOTAIRE	Elle m'a, Monsieur, expliqué vos intentions, et le dessein où vous êtes pour elle ; et j'ai à vous dire là-dessus que vous ne sauriez rien donner à votre femme par votre testament. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	300	ARGAN	ARGAN	Mais pourquoi ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	301	LE-NOTAIRE	LE NOTAIRE	La Coutume y résiste. Si vous étiez en pays de Droit écrit, cela se pourrait faire ; mais à Paris, et dans les pays coutumiers, au moins dans la plupart, c'est ce qui ne se peut, et la disposition serait nulle. Tout l'avantage qu'homme et femme conjoints par mariage se peuvent faire l'un à l'autre, c'est un don mutuel entre-vifs ; encore faut-il qu'il n'y ait enfants, soit des deux conjoints, ou de l'un d'eux, lors du décès du premier mourant. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	302	ARGAN	ARGAN	Voilà une coutume bien impertinente, qu'un mari ne puisse rien laisser à une femme dont il est aimé tendrement, et qui prend de lui tant de soin. J'aurais envie de consulter mon avocat, pour voir comment je pourrais faire. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	303	LE-NOTAIRE	LE NOTAIRE	Ce n'est point à des avocats qu'il faut aller, car ils sont d'ordinaire sévères là-dessus, et s'imaginent que c'est un grand crime, que de disposer en fraude de la loi. Ce sont gens de difficultés, et qui sont ignorants des détours de la conscience. Il y a d'autres personnes à consulter, qui sont bien plus accommodantes ; qui ont des expédients pour passer doucement par-dessus la loi, et rendre juste ce qui n'est pas permis ; qui savent aplanir les difficultés d'une affaire, et trouver des moyens d'éluder la coutume par quelque avantage indirect. Sans cela, où en serions-nous tous les jours ; il faut de la facilité dans les choses, autrement nous ne ferions rien, et je ne donnerais pas un sou de notre métier. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	304	ARGAN	ARGAN	Ma femme m'avait bien dit, Monsieur, que vous étiez fort habile, et fort honnête homme. Comment puis-je faire, s'il vous plaît, pour lui donner mon bien, et en frustrer mes enfants ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	305	LE-NOTAIRE	LE NOTAIRE	Comment vous pouvez faire ? Vous pouvez choisir doucement un ami intime de votre femme, auquel vous donnerez en bonne forme par votre testament tout ce que vous pouvez ; et cet ami ensuite lui rendra tout. Vous pouvez encore contracter un grand nombre d'obligations, non suspectes, au profit de divers créanciers, qui prêteront leur nom à votre femme, et entre les mains de laquelle ils mettront leur déclaration que ce qu'ils en ont fait n'a été que pour lui faire plaisir. Vous pouvez aussi, pendant que vous êtes en vie, mettre entre ses mains de l'argent comptant, ou des billets que vous pourrez avoir, payables au porteur. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	306	BÉLINE	BÉLINE	Mon Dieu ! Il ne faut point vous tourmenter de tout cela. S'il vient faute de vous, mon fils, je ne veux plus rester au monde. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	307	ARGAN	ARGAN	Mamie ! 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	308	BÉLINE	BÉLINE	Oui, mon ami, si je suis assez malheureuse pour vous perdre... 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	309	ARGAN	ARGAN	Ma chère femme ! 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	310	BÉLINE	BÉLINE	La vie ne me sera plus de rien. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	311	ARGAN	ARGAN	Mamour ! 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	312	BÉLINE	BÉLINE	Et je suivrai vos pas, pour vous faire connaître la tendresse que j'ai pour vous. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	313	ARGAN	ARGAN	Mamie, vous me fendez le coeur. Consolez-vous, je vous en prie. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	314	BÉLINE	BÉLINE	Ces larmes sont hors de saison, et les choses n'en sont point encore là. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	315	ARGAN	ARGAN	Ah ! Monsieur, vous ne savez pas ce que c'est qu'un mari, qu'on aime tendrement. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	316	BÉLINE	BÉLINE	Tout le regret que j'aurai, si je meurs, mamie, c'est de n'avoir point un enfant de vous. Monsieur Purgon m'avait dit qu'il m'en ferait faire un. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	317	LE-NOTAIRE	LE NOTAIRE	Cela pourra venir encore. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	318	ARGAN	ARGAN	Il faut faire mon testament, mamour, de la façon que Monsieur dit ; mais, par précaution, je veux vous mettre entre les vingt mille francs en or, que j'ai dans le lambris de mon alcôve, et deux billets payables au porteur, qui me sont dûs, l'un par Monsieur Damon, et l'autre par Monsieur Gérante.	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	319	BÉLINE	BÉLINE	Non, non, je ne veux point de tout cela. Ah ! Combien dites-vous qu'il y a dans votre alcôve ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	320	ARGAN	ARGAN	Vingt mille francs, mamour. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	321	BÉLINE	BÉLINE	Ne me parlez point de bien, je vous prie. Ah ! De combien sont les deux billets ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	322	ARGAN	ARGAN	Ils sont, mamie, l'un de quatre mille francs, et l'autre de six. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	323	BÉLINE	BÉLINE	Tous les biens du monde, mon ami, ne me sont rien, au prix de vous. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	324	LE-NOTAIRE	LE NOTAIRE	Voulez-vous que nous procédions au testament ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	325	ARGAN	ARGAN	Oui, Monsieur ; mais nous serons mieux dans mon petit cabinet. Mamour, conduisez-moi, je vous prie. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VII	17	326	BÉLINE	BÉLINE	Allons, mon pauvre petit fils.	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	__none__	__none__	327	__none__	__none__	Cette scène n'est point dans les éditions précédentes de la prose de Monsieur Molière, la voici rétablie sur l'original de l'auteur.	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	328	TOINETTE	TOINETTE	Les voilà avec un notaire, et j'ai ouï parler de testament. Votre belle-mère ne s'endort point, et c'est sans doute quelque conspiration contre vos intérêts, où elle pousse votre père. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	329	ANGÉLIQUE	ANGÉLIQUE	Qu'il dispose de son bien à sa fantaisie, pourvu qu'il ne dispose point de mon coeur. Tu vois, Toinette, les desseins violents que l'on fait sur lui. Ne m'abandonne point, je te prie, dans l'extrémité où je suis. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	330	TOINETTE	TOINETTE	Moi ? Vous abandonner, j'aimerais mieux mourir. Votre belle-mère a beau me faire sa confidente, et me vouloir jeter dans ses intérêts, je n'ai jamais pu avoir d'inclination pour elle, et j'ai toujours été de votre parti. Laissez-moi faire, j'emploierai toute chose pour vous servir ; mais pour vous servir avec plus d'effet, je veux changer de batterie, couvrir le zèle que j'ai pour vous, et feindre d'entrer dans les sentiments de votre père, et de votre belle-mère. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	331	ANGÉLIQUE	ANGÉLIQUE	Tâche, je t'en conjure, de faire donner avis à Cléante du mariage qu'on a conclu.	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	332	TOINETTE	TOINETTE	Je n'ai personne à employer à cet office, que le vieux usurier Polichinelle, mon amant, et il m'en coûtera pour cela quelquesparoles de douceur, que je veux bien dépenser pour vous. Pour aujourd'hui il est trop tard ; mais demain du grand matin, je l'enverrai quérir, et il sera ravi de... 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	333	BÉLINE	BÉLINE	Toinette. 	
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VIII	18	334	TOINETTE	TOINETTE	Voilà qu'on m'appelle. Bonsoir. Reposez-vous sur moi. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	__none__	__none__	335	__none__	__none__	Polichinelle, dans la nuit, vient pour donner une sérénade à sa maîtresse. Il est interrompu d'abord par des violons, contre lesquels il se met en colère, et ensuite par le Guet, composé de musiciens et de danseurs. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	336	POLICHINELLE	POLICHINELLE	Ô amour, amour, amour, amour ! Pauvre Polichinelle, quelle diable de fantaisie t'es-tu allé mettre dans la cervelle ? À quoi t'amuses-tu, misérable insensé que tu es ? Tu quittes le soin de ton négoce, et tu laisses aller tes affaires à l'abandon. Tu ne manges plus, tu ne bois presque plus, tu perds le repos de la nuit ; et tout cela pour qui ? Pour une dragonne, franche dragonne ; une diablesse qui te rembarre, et se moque de tout ce que tu peux lui dire. Mais il n'y a point à raisonner là-dessus : tu le veux, amour ; il faut être fou comme beaucoup d'autres. Cela n'est pas le mieux du monde à un homme de mon âge : mais qu'y faire ? On n'est pas sage quand on veut, et les vieilles cervelles se démontent comme les jeunes. Je viens voir si je ne pourrai point adoucir ma tigresse par une sérénade. Il n'y a rien parfois qui soit si touchant qu'un amant qui vient chanter ses doléances aux gonds et aux verrous de la porte de sa maîtresse. Voici de quoi accompagner ma voix. Ô nuit ! Ô chère nuit ! Porte mes plaintes amoureuses jusque dans le lit de mon inflexible. <didascalie>Il chante ces paroles :</didascalie><l id='149'>Notte e dì v' amo e v' adoro, </l><l id='150'>Cerco' un sì per mio ristoro ; </l><l id='151'>Ma se voi dite di no, </l><l id='152'>Bell' ingrata, io morirò. </l><br/><l id='153'>Fra la speranza </l><l id='154'>S' afflige il cuore, </l><l id='155'>In lontananza </l><l id='156'>Consum a l'hore ; </l><l id='157'>Si dolce inganmo </l><l id='158'>Che mi figura </l><l id='159'>Breve l'affanno </l><l id='160'>Ahi troppo dur, </l><l id='161'>Cosi per tropp' amar languisco e muoro. </l><l id='162'>Notte e dì v' amo e v' adoro, </l><l id='163'>Cerco' un sì per mio ristoro ; </l><l id='164'>Mà se voi dite di no, </l><l id='165'>Bell' ingrata, io morirò. </l><br/><l id='166'>Se non dormite, </l><l id='167'>Almen pensate </l><l id='168'>Alle ferite </l><l id='169'>Ch' al cuor mi fate ; </l><l id='170'>Deh almen fingete, </l><l id='171'>Per mio conforto, </l><l id='172'>Se m' uccidete, </l><l id='173'>D' haver il torto : </l><l id='174'>Vostra pietà mi scemerà il martoro. </l><l id='175'>Notte e dì v' amo e vadoro, </l><l id='176'>Cerco un si per mio ristoro, </l><l id='177'>Ma se voi dite di nò, </l><l id='178'>Bell' ingrata, io morirò. </l><br/></poem>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	337	UNE VIEILLE	UNE VIEILLE se présente à la fenêtre	<l id='179'>Zerbinetti, ch' ogn' hor con finti sguardi, </l><l id='180'>Mentiti desiri, </l><l id='181'>Fallaci sospiri, </l><l id='182'>Accenti Buggiardi, </l><l id='183'>Di fede vi preggiate, </l><l id='184'>Ah che non m' ingannate, </l><l id='185'>Che già sò per prova </l><l id='186'>Ch' in voi non si trova </l><l id='187'>Constanza ne fede : </l><l id='188'>Oh quanto è pazza colei che vi crede ! </l><br/><l id='189'>Quei sguardi languidi </l><l id='190'>Non m' innamorano, </l><l id='191'>Quei sospir fervidi </l><l id='192'>Più non m' infiammano, </l><l id='193'>Vel giuro a fè. </l><l id='194'>Zerbino misero, </l><l id='195'>Del vostro piangere </l><l id='196'>Il mio cor libero </l><l id='197'>Vuol sempre ridere, </l><l id='198'>Credet' a me : </l><l id='199'>Che già so per prova </l><l id='200'>Ch' in voi non si trova </l><l id='201'>Constanza ne fede : </l><l id='202'>Oh ! quanto è pazza colei che vi crede ! </l><br/></poem><didascalie>Violons.</didascalie>	, et répond au seignor Polichinelle en se moquant de lui.
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	338	POLICHINELLE	POLICHINELLE	Quelle impertinente harmonie vient interrompre ici ma voix ? <didascalie>Violons.</didascalie>Paix là, taisez-vous, violons. Laissez-moi me plaindre à mon aise des cruautés de mon inexorable. <didascalie>Violons.</didascalie>Taisez-vous vous dis-je. C'est moi qui veux chanter. <didascalie>Violons.</didascalie>Paix donc ! <didascalie>Violons.</didascalie>Ouais ! <didascalie>Violons.</didascalie>Ahi ! <didascalie>Violons.</didascalie>Est-ce pour rire ? <didascalie>Violons.</didascalie>Ah que de bruit ! <didascalie>Violons.</didascalie>Le diable vous emporte ! <didascalie>Violons.</didascalie>J'enrage. <didascalie>Violons.</didascalie>Vous ne vous tairez pas ? Ah, Dieu soit loué ! <didascalie>Violons.</didascalie>Encore ? <didascalie>Violons.</didascalie>Peste des violons ! <didascalie>Violons.</didascalie>La sotte musique que voilà ! <didascalie>Violons.</didascalie>La, la, la, la, la, la. <didascalie>Violons.</didascalie>La, la, la, la, la, la. <didascalie>Violons.</didascalie>La, la, la, la, la, la. <didascalie>Violons.</didascalie>La, la, la, la, la, la. <didascalie>Violons.</didascalie>La, la, la, la, la, la. <didascalie>Violons.</didascalie><didascalie>Polichinelle, avec un luth, dont il ne joue que des lèvres et de la langue, en disant : plin pan plan, etc. </didascalie>Par ma foi ! Cela me divertit. Poursuivez, Messieurs les Violons, vous me ferez plaisir. Allons donc, continuez. Je vous en prie. Voilà le moyen de les faire taire. La musique est accoutumée à ne point faire ce qu'on veut. Ho sus, à nous ! Avant que de chanter, il faut que je prélude un peu, et joue quelque pièce, afin de mieux prendre mon ton. Plan, plan, plan. Plin, plin, plin. Voilà un temps fâcheux pour mettre un luth d'accord. Plin, plin, plin. Plin, tan, plan. Plin, plin. Les cordes ne tiennent point par ce temps-là. Plin, plan. J'entends du bruit, mettons mon luth contre la porte. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	339	ARCHERS	ARCHERS	Qui va là, qui va là ? 	, passant dans la rue, accourent au bruit qu'ils entendent et demandent :
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	340	POLICHINELLE	POLICHINELLE	Qui diable est cela ? Est-ce que c'est la mode de parler en musique ? 	, tout bas :
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	341	ARCHERS	ARCHERS	Qui va là, qui va là, qui va là ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	342	POLICHINELLE	POLICHINELLE	Moi, moi, moi. 	, épouvanté.
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	343	ARCHERS	ARCHERS	Qui va là, qui va là ? Vous dis-je. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	344	POLICHINELLE	POLICHINELLE	Moi, moi, vous dis-je. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	345	ARCHERS	ARCHERS	Et qui toi, et qui toi ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	346	POLICHINELLE	POLICHINELLE	Moi, moi, moi, moi, moi, moi. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	347	ARCHERS	ARCHERS	Dis ton nom, dis ton nom, sans davantage attendre. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	348	POLICHINELLE	POLICHINELLE	Mon nom est : Va te faire pendre. 	, feignant d'être bien hardi.
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	***	19	349	ARCHERS	ARCHERS	Ici, camarades, ici. Saisissons l'insolent qui nous répond ainsi. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	__none__	__none__	350	__none__	__none__	Tout le Guet vient, qui cherche Polichinelle dans la nuit. Violons et Danseurs.	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	ENTRÉE DE BALLET	20	351	POLICHINELLE	POLICHINELLE	Qui va là ? <didascalie>Violons et Danseurs.</didascalie>Qui sont les coquins que j'entends ? <didascalie>Violons et Danseurs.</didascalie>Euh ? <didascalie>Violons et Danseurs.</didascalie>Holà, mes laquais, mes gens.<didascalie>Violons et Danseurs.</didascalie>Par la mort.<didascalie>Violons et Danseurs.</didascalie>Par la sang.<didascalie>Violons et Danseurs.</didascalie>J'en jetterai par terre. <didascalie>Violons et Danseurs.</didascalie>Champagne, Poitevin, Picard, Basque, Breton ! <didascalie>Violons et Danseurs.</didascalie>Donnez-moi mon mousqueton. <didascalie>Violons et Danseurs.</didascalie><didascalie>Polichinelle tire un coup de pistolet.</didascalie>Poue. <didascalie>Ils tombent tous et s'enfuient.</didascalie><didascalie>Polichinelle, en se moquant. </didascalie>Ah, ah, ah, ah, comme je leur ai donné l'épouvante. Voilà de sottes gens d'avoir peur de moi qui ai peur des autres. Ma foi il n'est que de jouer d'adresse en ce monde. Si je n'avais tranché du grand seigneur, et n'avais fait le brave, ils n'auraient pas manqué de me happer. Ah, ah, ah.<didascalie>Les archers se rapprochent, et ayant entendu ce qu'il disait, ils le saisissent au collet.</didascalie>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	ENTRÉE DE BALLET	20	352	ARCHERS	ARCHERS	Nous le tenons, à nous, camarades, à nous, dépêchez, de la lumière. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	353	POLICHINELLE	POLICHINELLE	<l id='207'>Messieurs, c'est que j'étais ivre. </l>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	354	ARCHERS	ARCHERS	<l id='208'>Non, non, non, point de raison ; </l><l id='209'>Il faut vous apprendre à vivre. </l><l id='210'>En prison, vite, en prison. </l>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	355	POLICHINELLE	POLICHINELLE	Messieurs, je ne suis point voleur. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	356	ARCHERS	ARCHERS	En prison. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	357	POLICHINELLE	POLICHINELLE	Je suis un bourgeois de la ville. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	358	ARCHERS	ARCHERS	En prison. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	359	POLICHINELLE	POLICHINELLE	Qu'ai-je fait ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	360	ARCHERS	ARCHERS	En prison, vite, en prison. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	361	POLICHINELLE	POLICHINELLE	Messieurs, laissez-moi aller. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	362	ARCHERS	ARCHERS	Non. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	363	POLICHINELLE	POLICHINELLE	Je vous prie. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	364	ARCHERS	ARCHERS	Non. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	365	POLICHINELLE	POLICHINELLE	Eh ! 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	366	ARCHERS	ARCHERS	Non. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	367	POLICHINELLE	POLICHINELLE	De grâce. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	368	ARCHERS	ARCHERS	Non, non. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	369	POLICHINELLE	POLICHINELLE	Messieurs. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	370	ARCHERS	ARCHERS	Non, non, non. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	371	POLICHINELLE	POLICHINELLE	S'il vous plaît. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	372	ARCHERS	ARCHERS	Non, non. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	373	POLICHINELLE	POLICHINELLE	Par charité. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	374	ARCHERS	ARCHERS	Non, non. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	375	POLICHINELLE	POLICHINELLE	Au nom du Ciel ! 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	376	ARCHERS	ARCHERS	Non, non. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	377	POLICHINELLE	POLICHINELLE	Miséricorde ! 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	378	ARCHERS	ARCHERS	<l id='211'>Non, non, non, point de raison.</l><l id='212'>Il faut vous apprendre à vivre, </l><l id='213'>En prison vite, en prison. </l>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	379	POLICHINELLE	POLICHINELLE	Eh ! N'est-il rien, Messieurs, qui soit capable d'attendrir vos âmes ? 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	380	ARCHERS	ARCHERS	<l id='214'>Il est aisé de nous toucher, </l><l id='215'>Et nous sommes humains plus qu'on ne saurait croire,</l><l id='216'>Donnez-nous doucement six pistoles pour boire ;</l><l id='217'>Nous allons vous lâcher. </l>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	381	POLICHINELLE	POLICHINELLE	Hélas, Messieurs, je vous assure que je n'ai pas un sou sur moi. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	382	ARCHERS	ARCHERS	<l id='218'>Au défaut de six pistoles, </l><l id='219'>Choisissez donc sans façon</l><l id='220'>D'avoir trente croquignoles, </l><l id='221'>Ou douze coups de bâton. </l>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	383	POLICHINELLE	POLICHINELLE	Si c'est une nécessité, et qu'il faille en passer par là, je choisis les croquignoles. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	384	ARCHERS	ARCHERS	<l id='222'>Allons, préparez-vous, </l><l id='223'>Et comptez bien les coups. </l><didascalie>Ballet </didascalie><didascalie>Archers danseurs lui donnent des croquignoles en cadence. </didascalie>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	385	POLICHINELLE	POLICHINELLE	Un et deux, trois et quatre, cinq et six, sept et huit, neuf et dix, onze et douze, et treize, et quatorze, et quinze. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	386	ARCHERS	ARCHERS	<l id='224'>Ah, ah, vous en voulez passer ; </l><l id='225'>Allons, c'est à recommencer. </l>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	387	POLICHINELLE	POLICHINELLE	Ah, Messieurs, ma pauvre tête n'en peut plus, et vous venez de me la rendre comme une pomme cuite. J'aime mieux encore les coups de bâton, que de recommencer. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	21	388	ARCHERS	ARCHERS	<l id='226'>Soit, puisque le bâton est pour vous plus charmant, </l><l id='227'>Vous aurez contentement. </l>	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	__none__	__none__	389	__none__	__none__	Les Archers danseurs lui donnent des coups de bâton en cadence. 	
LE MALADE IMAGINAIRE, COMÉDIE.	PREMIER INTERMÈDE	4	BALLET	22	390	POLICHINELLE	POLICHINELLE	Un, deux, trois, quatre, cinq, six, ah, ah, ah, je n'y saurais plus résister. Tenez, Messieurs, voilà six pistoles que je vous donne. 	
