piece	acte	scene	replique	id	nom	texte	didascalie
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	105	ARNOLPHE	ARNOLPHE	<l id="259" part="f">Mais, de grâce, Oronte votre père,</l><l id="260">Mon bon et cher ami, que j'estime et révère,</l><l id="261">Que fait-il ? Que dit-il ? Est-il toujours gaillard ?</l><l id="262">À tout ce qui le touche, il sait que je prends part :</l><l id="263">Nous ne nous sommes vus depuis quatre ans ensemble.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	106	HORACE	HORACE	<l id="264">Ni, qui plus est, écrit l'un à l'autre, me semble.</l><l id="265">Il est, seigneur Arnolphe, encore plus gai que nous,</l><l id="266">Et j'avais de sa part une lettre pour vous ;</l><l id="267">Mais depuis, par une autre, il m'apprend sa venue,</l><l id="268">Et la raison encore ne m'en est pas connue.</l><l id="269">Savez-vous qui peut être un de vos citoyens</l><l id="270">Qui retourne en ces lieux avec beaucoup de biens</l><l id="271">Qu'il s'est en quatorze ans acquis dans l'Amérique ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	107	ARNOLPHE	ARNOLPHE	<l id="272" part="i">Non. Vous a-t-on point dit comme on le nomme ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	108	HORACE	HORACE	<l id="272" part="f">Enrique.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	109	ARNOLPHE	ARNOLPHE	<l id="273" part="i">Non.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	110	HORACE	HORACE	<l id="273" part="f">Mon père m'en parle, et qu'il est revenu</l><l id="274">Comme s'il devait m'être entièrement connu,</l><l id="275">Et m'écrit qu'en chemin ensemble ils se vont mettre</l><l id="276">Pour un fait important que ne dit point sa lettre.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	111	ARNOLPHE	ARNOLPHE	<didascalie>Après avoir lu la lettre.</didascalie><l id="279">Il faut pour des amis des lettres moins civiles,</l><l id="280">Et tous ces compliments sont choses inutiles.</l><l id="281">Sans qu'il prêt le souci de m'en écrire rien,</l><l id="282">Vous pouvez librement disposer de mon bien.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	112	HORACE	HORACE	<l id="283">Je suis homme à saisir les gens par leurs paroles,</l><l id="284">Et j'ai présentement besoin de cent pistoles.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	113	ARNOLPHE	ARNOLPHE	<l id="285">Ma foi, c'est m'obliger que d'en user ainsi,</l><l id="286">Et je me réjouis de les avoir ici.</l><l id="287" part="i">Gardez aussi la bourse.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	114	HORACE	HORACE	<l id="287" part="m">Il faut...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	115	ARNOLPHE	ARNOLPHE	<l id="287" part="f">Laissons ce style.</l><l id="288">Hé bien ! Comment encore trouvez-vous cette ville ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	116	HORACE	HORACE	<l id="289">Nombreuse en citoyens, superbe en bâtiments ;</l><l id="290">Et j'en crois merveilleux les divertissements.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	117	ARNOLPHE	ARNOLPHE	<l id="291">Chacun a ses plaisirs qu'il se fait à sa guise ;</l><l id="292">Mais pour ceux que du nom de galants on baptise,</l><l id="293">Ils ont en ce pays de quoi se contenter,</l><l id="294">Car les femmes y sont faites à coqueter :</l><l id="295">On trouve d'humeur douce et la brune et la blonde,</l><l id="296">Et les maris aussi les plus bénins du monde ;</l><l id="297">C'est un plaisir de prince ; et des tours que je vois</l><l id="298">Je me donne souvent la comédie à moi.</l><l id="299">Peut-être en avez-vous déjà féru quelqu'une.</l><l id="300">Vous est-il point encore arrivé de fortune ?</l><l id="301">Les gens faits comme vous font plus que les écus,</l><l id="302">Et vous êtes de taille à faire des cocus.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	118	HORACE	HORACE	<l id="303">À ne vous rien cacher de la vérité pure,</l><l id="304">J'ai d'amour en ces lieux eu certaine aventure,</l><l id="305">Et l'amitié m'oblige à vous en faire part.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	119	ARNOLPHE	ARNOLPHE	<l id="306">Bon ! Voici de nouveau quelque conte gaillard ;</l><l id="307">Et ce sera de quoi mettre sur mes tablettes.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	120	HORACE	HORACE	<l id="308">Mais, de grâce, qu'au moins ces choses soient secrètes.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	121	ARNOLPHE	ARNOLPHE	<l id="309" part="i">Oh !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	122	HORACE	HORACE	<l id="309" part="f">Vous n'ignorez pas qu'en ces occasions</l><l id="310">Un secret éventé rompt nos prétentions.</l><l id="311">Je vous avouerai donc avec pleine franchise</l><l id="312">Qu'ici d'une beauté mon âme s'est éprise.</l><l id="313">Mes petits soins d'abord ont eu tant de succès,</l><l id="314">Que je me suis chez elle ouvert un doux accès ;</l><l id="315">Et sans trop me vanter ni lui faire une injure,</l><l id="316">Mes affaires y sont en fort bonne posture.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	123	ARNOLPHE	ARNOLPHE	<l id="317" part="i">Et c'est ?</l>	, riant
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	124	HORACE	HORACE	<l id="317" part="f">Un jeune objet qui loge en ce logis</l><l id="318">Dont vous voyez d'ici que les murs sont rougis ;</l><l id="319">Simple, à la vérité, par l'erreur sans seconde</l><l id="320">D'un homme qui la cache au commerce du monde,</l><l id="321">Mais qui, dans l'ignorance où l'on veut l'asservir,</l><l id="322">Fait briller des attraits capables de ravir ;</l><l id="323">Un air tout engageant, je ne sais quoi de tendre,</l><l id="324">Dont il n'est point de coeur qui se puisse défendre.</l><l id="325">Mais peut-être il n'est pas que vous n'ayez bien vu</l><l id="326">Ce jeune astre d'amour de tant d'attraits pourvu :</l><l id="327" part="i">C'est Agnès qu'on l'appelle.</l>	, lui montrant le logis d'Agnès
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	125	ARNOLPHE	ARNOLPHE	<l id="327" part="m">Ah ! Je crève !</l>	, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	126	HORACE	HORACE	<l id="327" part="f">Pour l'homme,</l><l id="328">C'est, je crois, de la Zousse ou Souche qu'on le nomme :</l><l id="329">Je ne me suis pas fort arrêté sur le nom ;</l><l id="330">Riche, à ce qu'on m'a dit, mais des plus sensés, non ;</l><l id="331">Et l'on m'en a parlé comme d'un ridicule.</l><l id="332" part="i">Le connaissez-vous point ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	127	ARNOLPHE	ARNOLPHE	<l id="332" part="f">La fâcheuse pillule !</l>	, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	128	HORACE	HORACE	<l id="333" part="i">Eh ! Vous ne dites mot ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	129	ARNOLPHE	ARNOLPHE	<l id="333" part="f">Eh ! Oui, je le connais.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	130	HORACE	HORACE	<l id="334" part="i">C'est un fou, n'est-ce pas ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	131	ARNOLPHE	ARNOLPHE	<l id="334" part="m">Eh...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	132	HORACE	HORACE	<l id="334" part="f">Qu'en dites-vous ? Quoi ?</l><l id="335">Eh ? C'est-à-dire oui ? Jaloux à faire rire ?</l><l id="336">Sot ? Je vois qu'il en est ce que l'on m'a pu dire.</l><l id="337">Enfin l'aimable Agnès a su m'assujettir.</l><l id="338">C'est un joli bijou, pour ne point vous mentir ;</l><l id="339">Et ce serait péché qu'une beauté si rare</l><l id="340">Fût laissée au pouvoir de cet homme bizarre.</l><l id="341">Pour moi, tous mes efforts, tous mes voeux les plus doux</l><l id="342">Vont à m'en rendre maître en dépit du jaloux ;</l><l id="343">Et l'argent que de vous j'emprunte avec franchise</l><l id="344">N'est que pour mettre à bout cette juste entreprise.</l><l id="345">Vous savez mieux que moi, quels que soient nos efforts,</l><l id="346">Que l'argent est la clef de tous les grands ressorts,</l><l id="347">Et que ce doux métal qui frappe tant de têtes,</l><l id="348">En amour, comme en guerre, avance les conquêtes.</l><l id="349">Vous me semblez chagrin : serait-ce qu'en effet</l><l id="350">Vous désapprouveriez le dessein que j'ai fait ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	133	ARNOLPHE	ARNOLPHE	<l id="351" part="i">Non, c'est que je songeais...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	134	HORACE	HORACE	<l id="351" part="f">Cet entretien vous lasse :</l><l id="352">Adieu. J'irai chez vous tantôt vous rendre grâce.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	135	ARNOLPHE	ARNOLPHE	<l id="353" part="i">Ah ! Faut-il... !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	136	HORACE	HORACE	<l id="353" part="f">Derechef, veuillez être discret,</l><l id="354">Et n'allez pas, de grâce, éventer mon secret.</l>	, revenant
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	137	ARNOLPHE	ARNOLPHE	<l id="355" part="i">Que je sens dans mon âme... !</l>	, se croyant seul
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	138	HORACE	HORACE	<l id="355" part="f">Et surtout à mon père,</l><l id="356">Qui s'en ferait peut-être un sujet de colère.</l>	, revenant
L'ÉCOLE DES FEMMES, COMÉDIE.	I	VI	139	ARNOLPHE	ARNOLPHE	<l id="357">Oh ! ... Oh ! Que j'ai souffert durant cet entretien !</l>	, croyant qu'il revient encore
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	140	ALAIN	ALAIN	<l id="386" part="i">Ah ! Monsieur, cette fois...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	141	ARNOLPHE	ARNOLPHE	<l id="386" part="f">Paix. Venez là tous deux.</l><l id="387">Passez là ; passez là. Venez là, venez, dis-je.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	142	GEORGETTE	GEORGETTE	<l id="388">Ah ! Vous me faites peur, et tout mon sang se fige.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	143	ARNOLPHE	ARNOLPHE	<l id="389">C'est donc ainsi qu'absent vous m'avez obéi ?</l><l id="390">Et tous deux de concert vous m'avez donc trahi ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	144	GEORGETTE	GEORGETTE	<l id="391">Eh ! Ne me mangez pas, monsieur, je vous conjure.</l>	, tombant aux genoux d'Arnolphe
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	145	ALAIN	ALAIN	<l id="392">Quelque chien enragé l'a mordu, je m'assure.</l>	, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	146	ARNOLPHE	ARNOLPHE	<didascalie>À Alain et Georgette.</didascalie><l id="395">Vous avez donc souffert, ô canaille maudite,</l><didascalie>À Alain qui veut s'enfuir.</didascalie><l id="396">Qu'un homme soit venu ?... Tu veux prendre la fuite !</l><didascalie>À Georgette.</didascalie><l id="397">Il faut que sur-le-champ... Si tu bouges... ! Je veux</l><didascalie>À Alain.</didascalie><l id="398">Que vous me disiez... Euh ! ... Oui, je veux que tous deux...</l><didascalie>Alain et Georgette se lèvent et veulent encore s'enfuir.</didascalie><l id="399">Quiconque remuera, par la mort ! Je l'assomme.</l><l id="400">Comme est-ce que chez moi s'est introduit cet homme ?</l><l id="401">Eh ! Parlez, dépêchez, vite, promptement, tôt,</l><l id="402" part="i">Sans rêver. Veut-on dire ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	147	ALAIN,GEORGETTE	ALAIN et GEORGETTE	<l id="402" part="m">Ah ! Ah !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	148	GEORGETTE	GEORGETTE	<l id="402" part="f">Le coeur me faut.</l>	, retombant aux genoux d'Arnolphe
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	149	ALAIN	ALAIN	<l id="403" part="i">Je meurs.</l>	, retombant aux genoux d'Arnolphe
L'ÉCOLE DES FEMMES, COMÉDIE.	II	II	150	ARNOLPHE	ARNOLPHE	<didascalie>À Alain et Georgette.</didascalie><l id="411">Levez-vous, et rentrant, faites qu'Agnès descende.</l><didascalie>À part.</didascalie><l id="412">Arrêtez. Sa surprise en deviendrait moins grande :</l><l id="413">Du chagrin qui me trouble ils iraient l'avertir,</l><l id="414">Et moi-même je veux l'aller faire sortir.</l><didascalie>À Alain et Georgette.</didascalie><l id="415" part="i">Que l'on m'attende ici.</l>	, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	151	GEORGETTE	GEORGETTE	<l id="415" part="f">Mon Dieu ! Qu'il est terrible !</l><l id="416">Ses regards m'ont fait peur, mais une peur horrible ;</l><l id="417">Et jamais je ne vis un plus hideux chrétien.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	152	ALAIN	ALAIN	<l id="418">Ce monsieur l'a fâché : je te le disais bien.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	153	GEORGETTE	GEORGETTE	<l id="419">Mais que diantre est-ce là, qu'avec tant de rudesse</l><l id="420">Il nous fait au logis garder notre maîtresse ?</l><l id="421">D'où vient qu'à tout le monde il veut tant la cacher,</l><l id="422">Et qu'il ne saurait voir personne en approcher ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	154	ALAIN	ALAIN	<l id="423">C'est que cette action le met en jalousie.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	155	GEORGETTE	GEORGETTE	<l id="424">Mais d'où vient qu'il est pris de cette fantaisie ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	156	ALAIN	ALAIN	<l id="425">Cela vient... Cela vient de ce qu'il est jaloux.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	157	GEORGETTE	GEORGETTE	<l id="426">Oui ; mais pourquoi l'est-il ? Et pourquoi ce courroux ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	158	ALAIN	ALAIN	<l id="427">C'est que la jalousie... Entends-tu bien, Georgette,</l><l id="428">Est une chose... Là... Qui fait qu'on s'inquiète...</l><l id="429">Et qui chasse les gens d'autour d'une maison.</l><l id="430">Je m'en vais te bailler une comparaison,</l><l id="431">Afin de concevoir la chose davantage.</l><l id="432">Dis-moi, n'est-il pas vrai, quand tu tiens ton potage,</l><l id="433">Que si quelque affamé venait pour en manger,</l><l id="434">Tu serais en colère, et voudrais le charger ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	159	GEORGETTE	GEORGETTE	<l id="435" part="i">Oui, je comprends cela.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	160	ALAIN	ALAIN	<l id="435" part="f">C'est justement tout comme :</l><l id="436">La femme est en effet le potage de l'homme ;</l><l id="437">Et quand un homme voit d'autres hommes parfois</l><l id="438">Qui veulent dans sa soupe aller tremper leurs doigts,</l><l id="439">Il en montre aussitôt une colère extrême.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	161	GEORGETTE	GEORGETTE	<l id="440">Oui ; mais pourquoi chacun n'en fait-il pas de même,</l><l id="441">Et que nous en voyons qui paraissent joyeux</l><l id="442">Lorsque leurs femmes sont avec les biaux monsieux.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	162	ALAIN	ALAIN	<l id="443">C'est que chacun n'a pas cette amitié goulue</l><l id="444" part="i">Qui n'en veut que pour soi.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	163	GEORGETTE	GEORGETTE	<l id="444" part="f">Si je n'ai la berlue,</l><l id="445" part="i">Je le vois qui revient.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	164	ALAIN	ALAIN	<l id="445" part="f">Tes yeux sont bons, c'est lui.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	165	GEORGETTE	GEORGETTE	<l id="446" part="i">Vois comme il est chagrin.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	III	166	ALAIN	ALAIN	<l id="446" part="f">C'est qu'il a de l'ennui.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	IV	167	ARNOLPHE	ARNOLPHE	<l id="447">Un certain Grec disait à l'empereur Auguste,</l><l id="448">Comme une instruction utile autant que juste,</l><l id="449">Que lorsqu'une aventure en colère nous met,</l><l id="450">Nous devons, avant tout, dire notre alphabet,</l><l id="451">Afin que dans ce temps la bile se tempère,</l><l id="452">Et qu'on ne fasse rien que l'on ne doive faire.</l><l id="453">J'ai suivi sa leçon sur le sujet d'Agnès,</l><l id="454">Et je la fais venir en ce lieu tout exprès,</l><l id="455">Sous prétexte d'y faire un tour de promenade,</l><l id="456">Afin que les soupçons de mon esprit malade</l><l id="457">Puissent sur le discours la mettre adroitement,</l><l id="458">Et lui sondant le coeur, s'éclaircir doucement.</l>	, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	V	168	ARNOLPHE	ARNOLPHE	<didascalie>À Alain et Georgette.</didascalie><l id="459" part="m">Rentrez.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	169	ARNOLPHE	ARNOLPHE	<l id="459" part="f">La promenade est belle.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	170	AGNES	AGNÈS	<l id="460" part="i">Fort belle.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	171	ARNOLPHE	ARNOLPHE	<l id="460" part="m">Le beau jour !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	172	AGNES	AGNÈS	<l id="460" part="m">Fort beau.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	173	ARNOLPHE	ARNOLPHE	<l id="460" part="f">Quelle nouvelle ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	174	AGNES	AGNÈS	<l id="461" part="i">Le petit chat est mort.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	175	ARNOLPHE	ARNOLPHE	<l id="461" part="f">C'est dommage ; mais quoi ?</l><l id="462">Nous sommes tous mortels, et chacun est pour soi.</l><l id="463">Lorsque j'étais aux champs, n'a-t-il point fait de pluie ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	176	AGNES	AGNÈS	<l id="464" part="i">Non.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	177	ARNOLPHE	ARNOLPHE	<l id="464" part="m">Vous ennuyait-il ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	178	AGNES	AGNÈS	<l id="464" part="f">Jamais je ne m'ennuie.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	179	ARNOLPHE	ARNOLPHE	<l id="465">Qu'avez-vous fait encore ces neuf ou dix jours-ci ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	180	AGNES	AGNÈS	<l id="466">Six chemises, je pense, et six coiffes aussi.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	181	ARNOLPHE	ARNOLPHE	<l id="467">Le monde, chère Agnès, est une étrange chose.</l><l id="468">Voyez la médisance, et comme chacun cause :</l><l id="469">Quelques voisins m'ont dit qu'un jeune homme inconnu</l><l id="470">Était en mon absence à la maison venu,</l><l id="471">Que vous aviez souffert sa vue et ses harangues ;</l><l id="472">Mais je n'ai point pris foi sur ces méchantes langues,</l><l id="473">Et j'ai voulu gager que c'était faussement...</l>	, ayant un peu rêvé
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	182	AGNES	AGNÈS	<l id="474">Mon Dieu, ne gagez pas : vous perdriez vraiment.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	183	ARNOLPHE	ARNOLPHE	<l id="475" part="i">Quoi ? C'est la vérité qu'un homme... ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	184	AGNES	AGNÈS	<l id="475" part="f">Chose sire.</l><l id="476">Il n'a presque bougé de chez nous, je vous jure.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	185	ARNOLPHE	ARNOLPHE	<didascalie>Haut.</didascalie><l id="479">Mais il me semble, Agnès, si ma mémoire est bonne,</l><l id="480">Que j'avais défendu que vous vissiez personne.</l>	, bas, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	186	AGNES	AGNÈS	<l id="481">Oui ; mais quand je l'ai vu, vous ignorez pourquoi ;</l><l id="482">Et vous en auriez fait, sans doute, autant que moi.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	187	ARNOLPHE	ARNOLPHE	<l id="483">Peut-être. Mais enfin contez-moi cette histoire.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	188	AGNES	AGNÈS	<l id="484">Elle est fort étonnante, et difficile à croire.</l><l id="485">J'étais sur le balcon à travailler au frais,</l><l id="486">Lorsque je vis passer sous les arbres d'auprès</l><l id="487">Un jeune homme bien fait, qui rencontrant ma vue,</l><l id="488">D'une humble révérence aussitôt me salue :</l><l id="489">Moi, pour ne point manquer à la civilité,</l><l id="490">Je fis la révérence aussi de mon côté.</l><l id="491">Soudain il me refait une autre révérence :</l><l id="492">Moi, j'en refais de même une autre en diligence ;</l><l id="493">Et lui d'une troisième aussitôt repartant,</l><l id="494">D'une troisième aussi j'y repars à l'instant.</l><l id="495">Il passe, vient, repasse, et toujours de plus belle</l><l id="496">Me fait à chaque fois révérence nouvelle ;</l><l id="497">Et moi, qui tous ces tours fixement regardais,</l><l id="498">Nouvelle révérence aussi je lui rendais :</l><l id="499">Tant que, si sur ce point la nuit ne fût venue,</l><l id="500">Toujours comme cela je me serais tenue,</l><l id="501">Ne voulant point céder, et recevoir l'ennui</l><l id="502">Qu'il me pût estimer moins civile que lui.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	189	ARNOLPHE	ARNOLPHE	<l id="503" part="i">Fort bien.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	190	AGNES	AGNÈS	<l id="503" part="f">Le lendemain, étant sur notre porte,</l><l id="504">Une vieille m'aborde, en parlant de la sorte :</l><l id="505">« Mon enfant, le bon Dieu puisse-t-il vous bénir,</l><l id="506">Et dans tous vos attraits longtemps vous maintenir !</l><l id="507">Il ne vous a pas faite une belle personne</l><l id="508">Afin de mal user des choses qu'il vous donne ;</l><l id="509">Et vous devez savoir que vous avez blessé</l><l id="510">Un coeur qui de s'en plaindre est aujourd'hui forcé. »</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	191	ARNOLPHE	ARNOLPHE	<l id="511">Ah ! Suppôt de Satan ! Exécrable damnée !</l>	, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	192	AGNES	AGNÈS	<l id="512">« Moi, j'ai blessé quelqu'un ! Fis-je toute étonnée.</l><l id="513">- Oui, dit-elle, blessé, mais blessé tout de bon ;</l><l id="514">Et c'est l'homme qu'hier vous vîtes du balcon.</l><l id="515">- Hélas ! Qui pourrait, dis-je, en avoir été cause ?</l><l id="516">Sur lui, sans y penser, fis-je choir quelque chose ?</l><l id="517">- Non, dit-elle, vos yeux ont fait ce coup fatal,</l><l id="518">Et c'est de leurs regards qu'est venu tout son mal.</l><l id="519">- Hé ! Mon Dieu ! Ma surprise est, fis-je, sans seconde :</l><l id="520">Mes yeux ont-ils du mal, pour en donner au monde ?</l><l id="521">- Oui, fit-elle, vos yeux, pour causer le trépas,</l><l id="522">Ma fille, ont un venin que vous ne savez pas.</l><l id="523">En un mot, il languit, le pauvre misérable ;</l><l id="524">Et s'il faut, poursuivit la vieille charitable,</l><l id="525">Que votre cruauté lui refuse un secours,</l><l id="526">C'est un homme à porter en terre dans deux jours.</l><l id="527">- Mon Dieu ! J'en aurais, dis-je, une douleur bien grande.</l><l id="528">Mais pour le secourir qu'est-ce qu'il me demande ?</l><l id="529">- Mon enfant, me dit-elle, il ne veut obtenir</l><l id="530">Que le bien de vous voir et vous entretenir :</l><l id="531">Vos yeux peuvent eux seuls empêcher sa ruine</l><l id="532">Et du mal qu'ils ont fait être la médecine.</l><l id="533">- Hélas ! Volontiers, dis-je ; et puisqu'il est ainsi,</l><l id="534">Il peut, tant qu'il voudra, me venir voir ici. »</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	193	ARNOLPHE	ARNOLPHE	<l id="535">Ah ! Sorcière maudite, empoisonneuse d'âmes,</l><l id="536">Puisse l'enfer payer tes charitables trames !</l>	, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	194	AGNES	AGNÈS	<l id="537">Voilà comme il me vit, et reçut guérison.</l><l id="538">Vous-même, à votre avis, n'ai-je pas eu raison ?</l><l id="539">Et pouvais-je, après tout, avoir la conscience</l><l id="540">De le laisser mourir faute d'une assistance,</l><l id="541">Moi qui compatis tant aux gens qu'on fait souffrir</l><l id="542">Et ne puis, sans pleurer, voir un poulet mourir ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	195	ARNOLPHE	ARNOLPHE	<l id="543">Tout cela n'est parti que d'une âme innocente ;</l><l id="544">Et j'en dois accuser mon absence imprudente,</l><l id="545">Qui sans guide a laissé cette bonté de moeurs</l><l id="546">Exposée aux aguets des rusés séducteurs.</l><l id="547">Je crains que le pendard, dans ses voeux téméraires,</l><l id="548">Un peu plus fort que jeu n'ait poussé les affaires.</l>	, bas, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	196	AGNES	AGNÈS	<l id="549">Qu'avez-vous ? Vous grondez, ce me semble, un petit ?</l><l id="550">Est-ce que c'est mal fait ce que je vous ai dit ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	197	ARNOLPHE	ARNOLPHE	<l id="551">Non. Mais de cette vue apprenez-moi les suites,</l><l id="552">Et comme le jeune homme a passé ses visites.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	198	AGNES	AGNÈS	<l id="553">Hélas ! Si vous saviez comme il était ravi,</l><l id="554">Comme il perdit son mal sitôt que je le vis,</l><l id="555">Le présent qu'il m'a fait d'une belle cassette,</l><l id="556">Et l'argent qu'en ont eu notre Alain et Georgette,</l><l id="557">Vous l'aimeriez sans doute et diriez comme nous...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	199	ARNOLPHE	ARNOLPHE	<l id="558">Oui. Mais que faisait-il étant seul avec vous ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	200	AGNES	AGNÈS	<l id="559">Il jurait qu'il m'aimait d'une amour sans seconde,</l><l id="560">Et me disait des mots les plus gentils du monde,</l><l id="561">Des choses que jamais rien ne peut égaler,</l><l id="562">Et dont, toutes les fois que je l'entends parler,</l><l id="563">La douceur me chatouille et là dedans remue</l><l id="564">Certain je ne sais quoi dont je suis toute émue.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	201	ARNOLPHE	ARNOLPHE	<didascalie>À Agnès.</didascalie><l id="567">Outre tous ces discours, toutes ces gentillesses,</l><l id="568">Ne vous faisait-il point aussi quelques caresses ?</l>	, bas, à part
